Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro,Data,Ano,Mes,Dia
BCFF11,3T2019,24.527,-2.584,0.0,0.0,26.102,1.009,2019-07-01,2019,7,1
BCFF11,3T2020,10.714,-5.971,0.0,0.0,15.657,1.028,2020-07-01,2020,7,1
BCFF11,3T2021,-1.865,-6.947,0.0,0.0,3.718,1.364,2021-07-01,2021,7,1
BCFF11,3T2022,74.327,-6.619,0.0,0.0,78.915,2.032,2022-07-01,2022,7,1
BCFF11,3T2023,97.383,-6.629,0.0,0.0,100.647,3.366,2023-07-01,2023,7,1
BCFF11,4T2017,7.072,-1.725,0.0,0.0,8.222,575.0,2017-10-01,2017,10,1
BCFF11,4T2018,32.841,-1.775,0.0,-738.0,34.997,357.0,2018-10-01,2018,10,1
BCFF11,4T2019,167.987,-4.028,0.0,0.0,171.054,961.0,2019-10-01,2019,10,1
BCFF11,4T2022,-70.343,-6.607,0.0,0.0,-66.757,3.021,2022-10-01,2022,10,1
BCFF11,4T2023,60.189,-6.703,0.0,0.0,65.325,1.566,2023-10-01,2023,10,1
BCIA11,1T2017,9.316,-739.0,0.0,0.0,9.942,112.0,2017-01-01,2017,1,1
BCIA11,1T2018,11.737,-777.0,0.0,0.0,11.914,600.0,2018-01-01,2018,1,1
BCIA11,1T2019,9.219,-490.0,0.0,0.0,9.709,0.0,2019-01-01,2019,1,1
BCIA11,1T2020,-53.651,-1.442,0.0,0.0,-52.208,0.0,2020-01-01,2020,1,1
BCIA11,1T2021,-9.638,-932.0,0.0,0.0,-8.706,0.0,2021-01-01,2021,1,1
BCIA11,1T2023,-6.465,-518.0,0.0,0.0,-5.947,0.0,2023-01-01,2023,1,1
BCIA11,1T2024,3.995,-573.0,0.0,0.0,4.569,0.0,2024-01-01,2024,1,1
BCIA11,2T2017,525.0,-350.0,0.0,0.0,719.0,155.0,2017-04-01,2017,4,1
BCIA11,2T2018,-28.216,-507.0,0.0,0.0,-27.686,-24.0,2018-04-01,2018,4,1
BCIA11,2T2019,7.193,-437.0,0.0,0.0,7.63,0.0,2019-04-01,2019,4,1
BCIA11,2T2021,-14.216,-952.0,0.0,0.0,-13.264,0.0,2021-04-01,2021,4,1
BCIA11,2T2023,55.1,-548.0,0.0,0.0,55.648,0.0,2023-04-01,2023,4,1
BCIA11,2T2024,-477.0,-664.0,0.0,0.0,187.0,0.0,2024-04-01,2024,4,1
BCIA11,3T2017,9.341,-95.0,0.0,0.0,8.696,739.0,2017-07-01,2017,7,1
BCIA11,3T2018,2.222,1.078,0.0,0.0,1.143,1.0,2018-07-01,2018,7,1
BCIA11,3T2019,5.783,-765.0,0.0,0.0,6.548,0.0,2019-07-01,2019,7,1
BCIA11,3T2023,15.376,-538.0,0.0,0.0,15.915,0.0,2023-07-01,2023,7,1
BCIA11,4T2017,10.471,-1.04,0.0,0.0,9.321,2.19,2017-10-01,2017,10,1
BCIA11,4T2018,26.636,-655.0,0.0,0.0,27.024,267.0,2018-10-01,2018,10,1
BCIA11,4T2019,48.128,-2.196,0.0,0.0,50.324,0.0,2019-10-01,2019,10,1
BCIA11,4T2022,-21.644,-510.0,0.0,0.0,-21.134,0.0,2022-10-01,2022,10,1
BCIA11,4T2023,-10.78,634.0,0.0,0.0,-11.414,0.0,2023-10-01,2023,10,1
BCRI11,1T2017,4.031,-303.0,0.0,0.0,4.242,92.0,2017-01-01,2017,1,1
BCRI11,1T2018,4.852,-361.0,0.0,0.0,5.186,27.0,2018-01-01,2018,1,1
BCRI11,1T2019,19.762,-393.0,0.0,0.0,17.208,2.947,2019-01-01,2019,1,1
BCRI11,1T2020,365.0,-786.0,0.0,0.0,1.023,128.0,2020-01-01,2020,1,1
BCRI11,1T2021,22.317,-4.366,0.0,0.0,26.085,597.0,2021-01-01,2021,1,1
BCRI11,1T2022,22.024,-1.965,0.0,0.0,23.355,634.0,2022-01-01,2022,1,1
BCRI11,1T2023,3.07,74.0,0.0,0.0,1.997,998.0,2023-01-01,2023,1,1
BCRI11,2T2017,12.0,-347.0,0.0,0.0,73.0,286.0,2017-04-01,2017,4,1
BCRI11,2T2018,-948.0,-339.0,0.0,0.0,-673.0,64.0,2018-04-01,2018,4,1
BCRI11,2T2019,5.065,-689.0,0.0,0.0,5.722,32.0,2019-04-01,2019,4,1
BCRI11,2T2021,12.083,-1.517,0.0,0.0,13.406,193.0,2021-04-01,2021,4,1
BCRI11,2T2022,30.364,-1.852,0.0,0.0,31.662,555.0,2022-04-01,2022,4,1
BCRI11,2T2023,18.082,-3.313,0.0,0.0,20.115,1.28,2023-04-01,2023,4,1
BCRI11,2T2024,661.0,-1.613,0.0,0.0,1.118,1.155,2024-04-01,2024,4,1
BCRI11,3T2017,3.954,-385.0,0.0,0.0,4.073,266.0,2017-07-01,2017,7,1
BCRI11,3T2018,4.245,-353.0,0.0,0.0,4.579,19.0,2018-07-01,2018,7,1
BCRI11,3T2019,5.885,-443.0,0.0,0.0,6.33,-2.0,2019-07-01,2019,7,1
BCRI11,3T2020,4.904,-1.13,0.0,0.0,5.579,455.0,2020-07-01,2020,7,1
BCRI11,3T2021,19.764,-1.926,0.0,0.0,19.803,1.886,2021-07-01,2021,7,1
BCRI11,3T2022,1.613,-1.993,0.0,0.0,2.798,807.0,2022-07-01,2022,7,1
BCRI11,3T2023,-4.724,-1.525,0.0,0.0,-4.566,1.367,2023-07-01,2023,7,1
BCRI11,4T2017,1.494,-343.0,0.0,0.0,1.739,97.0,2017-10-01,2017,10,1
BCRI11,4T2018,8.622,-428.0,0.0,0.0,9.04,10.0,2018-10-01,2018,10,1
BCRI11,4T2019,6.49,-896.0,0.0,0.0,8.353,-968.0,2019-10-01,2019,10,1
BCRI11,4T2022,2.844,-1.766,0.0,0.0,3.802,808.0,2022-10-01,2022,10,1
BCRI11,4T2023,16.265,-1.391,0.0,0.0,16.188,1.467,2023-10-01,2023,10,1
BICR11,1T2020,-4.847,42.0,0.0,0.0,-4.888,0.0,2020-01-01,2020,1,1
BICR11,1T2021,-7.0,-77.0,0.0,0.0,70.0,0.0,2021-01-01,2021,1,1
BICR11,1T2022,771.0,-83.0,0.0,0.0,568.0,286.0,2022-01-01,2022,1,1
BICR11,1T2023,1.163,-88.0,0.0,0.0,688.0,563.0,2023-01-01,2023,1,1
BICR11,1T2024,-349.0,-47.0,0.0,0.0,-440.0,139.0,2024-01-01,2024,1,1
BICR11,2T2020,-4.334,-95.0,0.0,0.0,-4.24,0.0,2020-04-01,2020,4,1
BICR11,2T2021,677.0,-154.0,0.0,0.0,831.0,0.0,2021-04-01,2021,4,1
BICR11,2T2022,2.284,-168.0,0.0,0.0,1.775,677.0,2022-04-01,2022,4,1
BICR11,2T2023,3.385,-169.0,0.0,0.0,2.517,1.037,2023-04-01,2023,4,1
BICR11,2T2024,662.0,-97.0,0.0,0.0,479.0,280.0,2024-04-01,2024,4,1
BICR11,3T2020,-304.0,-77.0,0.0,0.0,-227.0,0.0,2020-07-01,2020,7,1
BICR11,3T2021,755.0,-83.0,0.0,0.0,838.0,0.0,2021-07-01,2021,7,1
BICR11,3T2022,1.324,-90.0,0.0,0.0,336.0,1.078,2022-07-01,2022,7,1
BICR11,3T2023,1.333,-82.0,0.0,0.0,1.061,354.0,2023-07-01,2023,7,1
BICR11,4T2020,562.0,-168.0,0.0,0.0,718.0,12.0,2020-10-01,2020,10,1
BICR11,4T2021,1.869,-172.0,0.0,0.0,2.042,0.0,2021-10-01,2021,10,1
BICR11,4T2022,2.214,-183.0,0.0,0.0,1.485,913.0,2022-10-01,2022,10,1
BICR11,4T2023,1.362,-165.0,0.0,0.0,940.0,587.0,2023-10-01,2023,10,1
BIME11,1T2022,1.679,-353.0,0.0,0.0,1.865,167.0,2022-01-01,2022,1,1
BIME11,1T2024,815.0,-219.0,0.0,46.0,958.0,31.0,2024-01-01,2024,1,1
BIME11,2T2023,931.0,-303.0,0.0,10.0,1.173,51.0,2023-04-01,2023,4,1
BIME11,2T2024,801.0,-131.0,0.0,86.0,802.0,43.0,2024-04-01,2024,4,1
BIME11,3T2023,931.0,-303.0,0.0,10.0,1.173,51.0,2023-07-01,2023,7,1
BIME11,4T2021,1.189,-224.0,0.0,0.0,1.131,282.0,2021-10-01,2021,10,1
BIME11,4T2023,1.972,-251.0,0.0,135.0,2.037,51.0,2023-10-01,2023,10,1
BLMC11,1T2021,131.0,-28.0,0.0,0.0,157.0,2.0,2021-01-01,2021,1,1
BLMC11,1T2022,-187.0,-131.0,0.0,0.0,-103.0,47.0,2022-01-01,2022,1,1
BLMC11,1T2023,1.402,-146.0,0.0,0.0,1.504,44.0,2023-01-01,2023,1,1
BLMC11,1T2024,-2.887,-564.0,0.0,0.0,-2.557,234.0,2024-01-01,2024,1,1
BLMC11,2T2021,1.425,-99.0,0.0,0.0,1.478,47.0,2021-04-01,2021,4,1
BLMC11,2T2022,1.405,-149.0,0.0,0.0,1.525,29.0,2022-04-01,2022,4,1
BLMC11,2T2023,1.819,-149.0,0.0,0.0,1.898,70.0,2023-04-01,2023,4,1
BLMC11,3T2021,1.017,-138.0,0.0,0.0,1.121,33.0,2021-07-01,2021,7,1
BLMC11,3T2022,1.323,-147.0,0.0,0.0,1.446,24.0,2022-07-01,2022,7,1
BLMC11,3T2023,381.0,-149.0,0.0,0.0,410.0,121.0,2023-07-01,2023,7,1
BLMC11,4T2021,2.098,-120.0,0.0,0.0,2.158,60.0,2021-10-01,2021,10,1
BLMC11,4T2022,108.0,-148.0,0.0,0.0,208.0,47.0,2022-10-01,2022,10,1
BLMC11,4T2023,589.0,-212.0,0.0,0.0,626.0,176.0,2023-10-01,2023,10,1
BLMG11,1T2021,4.484,-491.0,0.0,0.0,4.961,15.0,2021-01-01,2021,1,1
BLMG11,1T2022,-7.004,-1.237,0.0,5.42,-11.206,20.0,2022-01-01,2022,1,1
BLMG11,1T2023,-3.988,-1.013,0.0,2.613,-5.588,-0.0,2023-01-01,2023,1,1
BLMG11,1T2024,1.977,-755.0,0.0,2.861,-140.0,10.0,2024-01-01,2024,1,1
BLMG11,2T2022,-15.289,-2.089,0.0,5.464,-18.667,4.0,2022-04-01,2022,4,1
BLMG11,2T2023,-11.495,-1.52,0.0,655.0,-10.796,165.0,2023-04-01,2023,4,1
BLMG11,2T2024,-31.4,-614.0,0.0,2.909,-33.296,-399.0,2024-04-01,2024,4,1
BLMG11,3T2022,8.813,-2.354,0.0,4.824,6.333,11.0,2022-07-01,2022,7,1
BLMG11,3T2023,7.689,-714.0,0.0,2.616,5.698,89.0,2023-07-01,2023,7,1
BLMG11,4T2022,22.518,-2.033,0.0,3.107,21.053,391.0,2022-10-01,2022,10,1
BLMG11,4T2023,-21.623,-596.0,0.0,-47.61,26.524,59.0,2023-10-01,2023,10,1
BLMR11,1T2021,207.0,-655.0,0.0,0.0,620.0,242.0,2021-01-01,2021,1,1
BLMR11,1T2022,538.0,-592.0,0.0,0.0,972.0,158.0,2022-01-01,2022,1,1
BLMR11,1T2023,-6.602,4.049,0.0,0.0,-10.791,140.0,2023-01-01,2023,1,1
BLMR11,1T2024,33.09,-752.0,0.0,0.0,33.369,474.0,2024-01-01,2024,1,1
BLMR11,2T2021,-5.809,-881.0,0.0,0.0,-5.052,124.0,2021-04-01,2021,4,1
BLMR11,2T2022,-362.0,-451.0,0.0,0.0,-102.0,191.0,2022-04-01,2022,4,1
BLMR11,2T2023,23.841,-573.0,0.0,0.0,24.158,256.0,2023-04-01,2023,4,1
BLMR11,3T2021,-2.379,-651.0,0.0,0.0,-1.818,90.0,2021-07-01,2021,7,1
BLMR11,3T2023,-2.18,-581.0,0.0,0.0,-1.645,46.0,2023-07-01,2023,7,1
BLMR11,4T2021,538.0,-592.0,0.0,0.0,972.0,158.0,2021-10-01,2021,10,1
BLMR11,4T2022,-12.676,-483.0,0.0,0.0,-12.445,252.0,2022-10-01,2022,10,1
BLMR11,4T2023,-2.817,-609.0,0.0,0.0,-2.601,394.0,2023-10-01,2023,10,1
BMLC11,1T2020,1.724,-270.0,0.0,1.978,0.0,16.0,2020-01-01,2020,1,1
BMLC11,1T2021,1.559,-252.0,0.0,1.803,0.0,8.0,2021-01-01,2021,1,1
BMLC11,1T2022,2.045,-281.0,0.0,2.27,0.0,56.0,2022-01-01,2022,1,1
BMLC11,1T2023,2.123,-437.0,0.0,2.492,0.0,67.0,2023-01-01,2023,1,1
BMLC11,1T2024,2.212,-294.0,0.0,2.115,0.0,391.0,2024-01-01,2024,1,1
BMLC11,2T2020,1.696,-206.0,0.0,1.89,0.0,12.0,2020-04-01,2020,4,1
BMLC11,2T2021,1.637,-267.0,0.0,1.889,0.0,15.0,2021-04-01,2021,4,1
BMLC11,2T2022,2.116,-158.0,0.0,2.205,0.0,69.0,2022-04-01,2022,4,1
BMLC11,2T2023,2.381,-595.0,0.0,2.771,0.0,206.0,2023-04-01,2023,4,1
BMLC11,2T2024,2.176,-273.0,0.0,2.141,0.0,308.0,2024-04-01,2024,4,1
BMLC11,3T2020,1.782,-212.0,0.0,1.987,0.0,7.0,2020-07-01,2020,7,1
BMLC11,3T2021,1.862,-257.0,0.0,2.092,0.0,26.0,2021-07-01,2021,7,1
BMLC11,3T2022,2.137,-358.0,0.0,2.42,0.0,74.0,2022-07-01,2022,7,1
BMLC11,3T2023,2.271,-290.0,0.0,2.093,0.0,468.0,2023-07-01,2023,7,1
BMLC11,4T2020,2.946,-222.0,0.0,3.158,0.0,10.0,2020-10-01,2020,10,1
BMLC11,4T2021,4.529,-287.0,0.0,4.774,0.0,43.0,2021-10-01,2021,10,1
BMLC11,4T2022,6.808,-295.0,0.0,7.013,0.0,90.0,2022-10-01,2022,10,1
BMLC11,4T2023,3.408,-307.0,0.0,3.287,0.0,428.0,2023-10-01,2023,10,1
BNFS11,1T2017,1.65,-280.0,0.0,1.833,0.0,96.0,2017-01-01,2017,1,1
BNFS11,1T2018,1.719,-209.0,0.0,1.875,0.0,53.0,2018-01-01,2018,1,1
BNFS11,1T2019,1.631,-469.0,0.0,2.047,0.0,53.0,2019-01-01,2019,1,1
BNFS11,1T2020,2.09,-128.0,0.0,2.185,0.0,34.0,2020-01-01,2020,1,1
BNFS11,1T2021,1.327,-1.174,0.0,2.486,0.0,15.0,2021-01-01,2021,1,1
BNFS11,1T2022,-2.926,818.0,0.0,-3.683,0.0,-61.0,2022-01-01,2022,1,1
BNFS11,1T2023,3.03,-590.0,0.0,3.489,0.0,131.0,2023-01-01,2023,1,1
BNFS11,1T2024,2.78,-432.0,0.0,3.128,0.0,84.0,2024-01-01,2024,1,1
BNFS11,2T2017,1.499,-546.0,0.0,1.964,0.0,82.0,2017-04-01,2017,4,1
BNFS11,2T2018,1.67,-289.0,0.0,1.906,0.0,53.0,2018-04-01,2018,4,1
BNFS11,2T2019,1.927,-200.0,0.0,2.074,54.0,0.0,2019-04-01,2019,4,1
BNFS11,2T2020,2.015,-233.0,0.0,2.223,0.0,25.0,2020-04-01,2020,4,1
BNFS11,2T2021,3.277,625.0,0.0,2.625,0.0,27.0,2021-04-01,2021,4,1
BNFS11,2T2022,-884.0,-1.218,0.0,219.0,0.0,115.0,2022-04-01,2022,4,1
BNFS11,2T2023,3.269,-330.0,0.0,3.5,0.0,100.0,2023-04-01,2023,4,1
BNFS11,2T2024,2.911,-169.0,0.0,2.997,0.0,83.0,2024-04-01,2024,4,1
BNFS11,3T2017,1.733,-276.0,0.0,1.935,0.0,74.0,2017-07-01,2017,7,1
BNFS11,3T2018,1.797,-221.0,0.0,1.963,0.0,55.0,2018-07-01,2018,7,1
BNFS11,3T2019,1.823,-239.0,0.0,2.01,0.0,52.0,2019-07-01,2019,7,1
BNFS11,3T2020,1.989,-230.0,0.0,2.203,0.0,17.0,2020-07-01,2020,7,1
BNFS11,3T2021,2.333,-457.0,0.0,2.746,0.0,44.0,2021-07-01,2021,7,1
BNFS11,3T2022,3.114,-318.0,0.0,3.3,0.0,132.0,2022-07-01,2022,7,1
BNFS11,3T2023,3.131,-315.0,0.0,3.341,0.0,105.0,2023-07-01,2023,7,1
BNFS11,4T2017,1.641,-377.0,0.0,1.958,0.0,60.0,2017-10-01,2017,10,1
BNFS11,4T2018,4.409,-390.0,0.0,4.745,0.0,53.0,2018-10-01,2018,10,1
BNFS11,4T2019,4.783,-1.092,0.0,5.832,0.0,43.0,2019-10-01,2019,10,1
BNFS11,4T2021,-1.342,-288.0,0.0,-1.123,0.0,69.0,2021-10-01,2021,10,1
BNFS11,4T2022,-1.317,368.0,0.0,-1.813,0.0,128.0,2022-10-01,2022,10,1
BPFF11,1T2017,17.083,-573.0,0.0,0.0,17.315,341.0,2017-01-01,2017,1,1
BPFF11,1T2018,9.371,-1.337,0.0,0.0,10.601,106.0,2018-01-01,2018,1,1
BPFF11,1T2019,12.688,-459.0,0.0,0.0,12.789,357.0,2019-01-01,2019,1,1
BPFF11,1T2020,-57.479,-1.348,0.0,0.0,-56.314,183.0,2020-01-01,2020,1,1
BPFF11,1T2021,44.722,-1.15,0.0,0.0,45.814,57.0,2021-01-01,2021,1,1
BPFF11,1T2023,-4.23,-418.0,0.0,0.0,-4.193,381.0,2023-01-01,2023,1,1
BPFF11,1T2024,10.928,-588.0,0.0,0.0,11.037,479.0,2024-01-01,2024,1,1
BPFF11,2T2017,23.378,-1.079,0.0,0.0,23.893,564.0,2017-04-01,2017,4,1
BPFF11,2T2018,-8.793,-2.435,0.0,0.0,-6.554,197.0,2018-04-01,2018,4,1
BPFF11,2T2019,24.083,-978.0,0.0,0.0,24.102,959.0,2019-04-01,2019,4,1
BPFF11,2T2020,-39.12,-2.124,0.0,0.0,-37.283,288.0,2020-04-01,2020,4,1
BPFF11,2T2021,-11.529,-2.009,0.0,0.0,-9.822,302.0,2021-04-01,2021,4,1
BPFF11,2T2023,35.577,-959.0,0.0,0.0,35.74,796.0,2023-04-01,2023,4,1
BPFF11,2T2024,6.027,-1.243,0.0,0.0,6.326,944.0,2024-04-01,2024,4,1
BPFF11,3T2017,8.908,-940.0,0.0,0.0,9.621,226.0,2017-07-01,2017,7,1
BPFF11,3T2018,2.616,-564.0,0.0,0.0,3.066,113.0,2018-07-01,2018,7,1
BPFF11,3T2019,7.575,-1.275,0.0,0.0,8.504,346.0,2019-07-01,2019,7,1
BPFF11,3T2020,117.0,-723.0,0.0,0.0,802.0,38.0,2020-07-01,2020,7,1
BPFF11,3T2021,-1.9,-706.0,0.0,0.0,-1.5,307.0,2021-07-01,2021,7,1
BPFF11,3T2023,10.093,-501.0,0.0,0.0,10.017,577.0,2023-07-01,2023,7,1
BPFF11,4T2017,13.784,-2.051,0.0,0.0,15.457,377.0,2017-10-01,2017,10,1
BPFF11,4T2018,18.62,-955.0,0.0,0.0,19.332,243.0,2018-10-01,2018,10,1
BPFF11,4T2019,49.902,-2.816,0.0,0.0,52.17,548.0,2019-10-01,2019,10,1
BPFF11,4T2020,9.941,-2.188,0.0,0.0,11.862,267.0,2020-10-01,2020,10,1
BPFF11,4T2022,-106.419,-948.0,0.0,0.0,3.748,-109.219,2022-10-01,2022,10,1
BPML11,1T2020,4.398,982.0,0.0,3.322,0.0,93.0,2020-01-01,2020,1,1
BPML11,1T2021,7.464,-1.646,0.0,5.69,3.351,69.0,2021-01-01,2021,1,1
BPML11,1T2022,3.873,-1.405,0.0,2.368,2.455,455.0,2022-01-01,2022,1,1
BPML11,1T2023,1.791,-1.544,0.0,579.0,2.61,146.0,2023-01-01,2023,1,1
BPML11,1T2024,1.834,-1.605,0.0,1.841,1.207,392.0,2024-01-01,2024,1,1
BPML11,2T2020,142.817,-1.655,0.0,204.956,-60.8,315.0,2020-04-01,2020,4,1
BPML11,2T2023,31.167,-1.683,0.0,33.548,-1.019,321.0,2023-04-01,2023,4,1
BPML11,2T2024,109.958,-2.184,0.0,35.924,72.916,3.302,2024-04-01,2024,4,1
BPML11,3T2020,1.354,-1.193,0.0,2.292,198.0,57.0,2020-07-01,2020,7,1
BPML11,3T2021,4.724,-1.587,0.0,4.291,1.782,238.0,2021-07-01,2021,7,1
BPML11,3T2022,-2.39,-1.554,0.0,-2.764,1.623,304.0,2022-07-01,2022,7,1
BPML11,3T2023,-793.0,-1.472,0.0,-195.0,558.0,316.0,2023-07-01,2023,7,1
BPML11,4T2020,13.709,-1.194,0.0,14.812,0.0,91.0,2020-10-01,2020,10,1
BPML11,4T2021,11.3,-1.513,0.0,10.031,2.415,367.0,2021-10-01,2021,10,1
BPML11,4T2023,12.473,-1.655,84.043,-71.754,855.0,983.0,2023-10-01,2023,10,1
BRCO11,1T2019,4.036,-9.211,0.0,9.123,0.0,4.124,2019-01-01,2019,1,1
BRCO11,1T2020,18.261,-3.594,0.0,23.816,-2.23,269.0,2020-01-01,2020,1,1
BRCO11,1T2021,24.34,-5.519,0.0,29.244,0.0,615.0,2021-01-01,2021,1,1
BRCO11,1T2022,31.028,-4.646,0.0,34.654,0.0,1.02,2022-01-01,2022,1,1
BRCO11,1T2023,24.961,-4.956,0.0,29.212,0.0,705.0,2023-01-01,2023,1,1
BRCO11,1T2024,34.05,-4.868,0.0,34.668,3.518,732.0,2024-01-01,2024,1,1
BRCO11,2T2019,5.418,-5.073,0.0,6.733,0.0,3.757,2019-04-01,2019,4,1
BRCO11,2T2021,23.883,-5.308,0.0,28.833,0.0,358.0,2021-04-01,2021,4,1
BRCO11,2T2022,30.44,-4.595,0.0,33.966,-95.0,1.165,2022-04-01,2022,4,1
BRCO11,2T2023,19.29,-8.546,-3.36,30.039,-366.0,1.523,2023-04-01,2023,4,1
BRCO11,2T2024,30.438,-8.732,0.0,33.521,3.643,2.006,2024-04-01,2024,4,1
BRCO11,3T2019,186.904,-18.009,0.0,201.922,0.0,2.992,2019-07-01,2019,7,1
BRCO11,3T2020,21.275,-4.107,0.0,25.251,0.0,131.0,2020-07-01,2020,7,1
BRCO11,3T2021,26.641,-4.452,0.0,30.693,0.0,400.0,2021-07-01,2021,7,1
BRCO11,3T2022,32.425,-4.848,0.0,36.166,-31.0,1.138,2022-07-01,2022,7,1
BRCO11,3T2023,53.834,7.489,3.033,41.525,-553.0,2.339,2023-07-01,2023,7,1
BRCO11,4T2019,-3.171,-4.013,0.0,-764.0,1.115,490.0,2019-10-01,2019,10,1
BRCO11,4T2021,176.975,-4.301,0.0,180.806,0.0,470.0,2021-10-01,2021,10,1
BRCO11,4T2022,65.857,-4.972,0.0,69.91,-13.0,931.0,2022-10-01,2022,10,1
BRCO11,4T2023,27.744,-10.203,-3.037,38.189,1.184,1.61,2023-10-01,2023,10,1
BRCR11,1T2017,53.167,-7.954,0.0,13.726,46.498,896.0,2017-01-01,2017,1,1
BRCR11,1T2018,23.31,-7.827,0.0,12.609,18.453,75.0,2018-01-01,2018,1,1
BRCR11,1T2019,-103.432,-7.512,0.0,-46.635,-50.378,1.094,2019-01-01,2019,1,1
BRCR11,1T2020,9.727,-9.406,0.0,25.354,-7.676,1.456,2020-01-01,2020,1,1
BRCR11,1T2021,27.204,-8.818,0.0,36.186,-240.0,76.0,2021-01-01,2021,1,1
BRCR11,1T2022,15.823,-7.522,0.0,17.824,4.819,702.0,2022-01-01,2022,1,1
BRCR11,1T2023,6.816,-6.691,0.0,13.899,-975.0,583.0,2023-01-01,2023,1,1
BRCR11,2T2017,34.008,-17.011,0.0,3.882,45.442,1.695,2017-04-01,2017,4,1
BRCR11,2T2018,30.162,-5.996,0.0,29.942,6.125,91.0,2018-04-01,2018,4,1
BRCR11,2T2019,71.215,-7.089,0.0,97.561,-20.071,815.0,2019-04-01,2019,4,1
BRCR11,2T2020,38.123,-7.691,0.0,36.621,8.465,728.0,2020-04-01,2020,4,1
BRCR11,2T2021,49.57,-8.83,0.0,32.171,26.147,82.0,2021-04-01,2021,4,1
BRCR11,2T2022,-57.333,-7.691,0.0,-20.205,-30.067,629.0,2022-04-01,2022,4,1
BRCR11,2T2023,81.057,-6.94,0.0,22.792,64.766,439.0,2023-04-01,2023,4,1
BRCR11,2T2024,4.458,-6.492,0.0,32.101,-22.581,1.43,2024-04-01,2024,4,1
BRCR11,3T2017,32.406,-8.433,0.0,13.472,27.052,316.0,2017-07-01,2017,7,1
BRCR11,3T2018,19.895,-5.971,0.0,13.97,11.804,92.0,2018-07-01,2018,7,1
BRCR11,3T2019,29.535,-7.046,0.0,21.986,13.736,859.0,2019-07-01,2019,7,1
BRCR11,3T2020,28.683,-8.688,0.0,30.618,6.548,205.0,2020-07-01,2020,7,1
BRCR11,3T2021,25.32,-7.84,0.0,24.939,7.988,233.0,2021-07-01,2021,7,1
BRCR11,3T2022,15.288,-8.17,0.0,13.979,8.695,783.0,2022-07-01,2022,7,1
BRCR11,3T2023,11.515,-7.217,0.0,13.101,5.147,484.0,2023-07-01,2023,7,1
BRCR11,4T2017,342.738,-7.485,0.0,219.45,130.565,209.0,2017-10-01,2017,10,1
BRCR11,4T2018,37.773,-6.085,0.0,78.501,-34.818,174.0,2018-10-01,2018,10,1
BRCR11,4T2019,112.794,-8.07,0.0,82.925,36.671,1.268,2019-10-01,2019,10,1
BRCR11,4T2020,83.294,-8.704,0.0,60.399,31.62,-21.0,2020-10-01,2020,10,1
BRCR11,4T2021,-1.958,-7.164,0.0,8.004,-3.063,265.0,2021-10-01,2021,10,1
BRCR11,4T2022,21.005,-6.767,0.0,36.023,-8.687,436.0,2022-10-01,2022,10,1
BRCR11,4T2023,-559.0,-6.571,0.0,32.8,-27.23,442.0,2023-10-01,2023,10,1
BRLA11,1T2021,2.351,-137.0,0.0,2.48,0.0,8.0,2021-01-01,2021,1,1
BRLA11,1T2022,4.407,-285.0,0.0,4.608,0.0,84.0,2022-01-01,2022,1,1
BRLA11,1T2023,8.319,-441.0,0.0,8.588,0.0,172.0,2023-01-01,2023,1,1
BRLA11,1T2024,11.941,-531.0,0.0,12.416,0.0,57.0,2024-01-01,2024,1,1
BRLA11,2T2022,3.704,-320.0,0.0,3.754,0.0,271.0,2022-04-01,2022,4,1
BRLA11,2T2023,3.143,-468.0,0.0,3.516,0.0,95.0,2023-04-01,2023,4,1
BRLA11,2T2024,48.17,-574.0,0.0,48.691,0.0,53.0,2024-04-01,2024,4,1
BRLA11,3T2021,4.259,-256.0,0.0,4.502,0.0,12.0,2021-07-01,2021,7,1
BRLA11,3T2022,4.84,-403.0,0.0,4.995,0.0,249.0,2022-07-01,2022,7,1
BRLA11,3T2023,10.424,-474.0,0.0,10.826,0.0,72.0,2023-07-01,2023,7,1
BRLA11,4T2021,4.265,-271.0,0.0,4.502,0.0,33.0,2021-10-01,2021,10,1
BRLA11,4T2022,6.594,-402.0,0.0,6.822,0.0,175.0,2022-10-01,2022,10,1
BRLA11,4T2023,10.854,-542.0,0.0,11.31,0.0,86.0,2023-10-01,2023,10,1
BROF11,1T2023,1.266,-75.0,0.0,1.329,0.0,11.0,2023-01-01,2023,1,1
BROF11,1T2024,15.423,-1.951,0.0,14.429,2.813,131.0,2024-01-01,2024,1,1
BROF11,2T2023,20.445,-3.02,0.0,23.302,0.0,163.0,2023-04-01,2023,4,1
BROF11,2T2024,36.037,-2.016,0.0,35.696,2.216,141.0,2024-04-01,2024,4,1
BROF11,3T2023,21.345,-3.623,0.0,24.875,0.0,92.0,2023-07-01,2023,7,1
BROF11,4T2022,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-01,2022,10,1
BROF11,4T2023,22.558,-2.454,0.0,24.892,0.0,120.0,2023-10-01,2023,10,1
BTAL11,1T2021,3.689,-1.179,0.0,3.07,848.0,950.0,2021-01-01,2021,1,1
BTAL11,1T2022,17.783,-1.67,0.0,9.226,8.983,1.244,2022-01-01,2022,1,1
BTAL11,1T2023,14.781,-1.583,0.0,10.102,5.698,565.0,2023-01-01,2023,1,1
