Nome,Área,Endereço,Núm. unidades,Vacância,Inadimplência,Share sobre receita,Ticker,Ano,Área (m²)
Ibis Budget Paulista,"197,47 m2","Rua da Consolação 2303, 107, São Paulo, SP, 01301-100",6.0,0.0,0.0,0.0105,HTMX11,2022,197.47
Wyndham Berrini,"261,27 m2","Rua Heinrich Hertz 14, 107, São Paulo, SP, 04575-000",9.0,0.0,0.0,0.0103,HTMX11,2022,261.27
Meliá Jardim Europa,"230,96 m2","Rua João Cachoeira 111, 107, São Paulo, SP, 04535-010",3.0,0.0,0.0,0.0097,HTMX11,2022,230.96
Wyndham São Paulo Paulista,"946,56 m2","Alameda Campinas 540, 107, São Paulo, SP, 01404-000",10.0,0.0,0.0,0.0089,HTMX11,2022,946.56
Park Inn by Radisson Berrini,"197,47 m2","Rua Quintana 963, 107, São Paulo, SP, 04569-011",6.0,0.0,0.0,0.0084,HTMX11,2022,197.47
Intercity Premium Ibirapuera,"266,00 m2","Av. Ibirapuera 2577, 107, São Paulo, SP, 04029-200",4.0,0.0,0.0,0.008199999999999999,HTMX11,2022,266.0
Estanplaza Nações Unidas,"199,91 m2","Rua Guararapes 1889, 107, São Paulo, SP, 04561-004",5.0,0.0,0.0,0.0033,HTMX11,2022,199.91
Comfort Nova Paulista,"273,40 m2","Rua Vergueiro 2740, 107, São Paulo, SP, 04102-001",1.0,0.0,0.0,0.002,HTMX11,2022,273.4
Ibis Styles Faria Lima,"1.360,86 m2","Rua Tavares Cabral 61, 74 Flats, São Paulo, SP, 54223-030",74.0,0.0,0.0,0.31629999999999997,HTMX11,2021,1360.86
Ibis São Paulo Morumbi,"1.008,00 m2","Av Roque Petroni Jr. 801, 56 Flats, São Paulo, SP, 04707-055",56.0,0.0,0.0,0.20600000000000002,HTMX11,2021,1008.0
Staybridge Suites São Paulo,"2.261.697,00 m2","Rua Bandeira Paulista 555, 61 Flats, São Paulo, SP, 04532-011",61.0,0.0,0.0,0.1361,HTMX11,2021,2261697.0
Ibis Budget Paulista,"203,52 m2","Rua da Consolação 2303, 11 Flats, São Paulo, SP, 01301-100",11.0,0.0,0.0,0.0825,HTMX11,2021,203.52
Ibis Budget Jardins,"262,98 m2","Av. Nove de Julho 3957, 10 Flats, São Paulo, SP, 01407-000",10.0,0.0,0.0,0.0466,HTMX11,2021,262.98
Blue Tree Faria Lima,"354,26 m2","Av. Briga Faria Lima 3989, 8 Flats, São Paulo, SP, 04538-133",8.0,0.0,0.0,0.0432,HTMX11,2021,354.26
Estanplaza Funchal,"790,37 m2","R. Funchal 281, 25 Flats, São Paulo, SP, 04551-060",25.0,0.0,0.0,0.0393,HTMX11,2021,790.37
Meliá Jardim Europa,"230,96 m2","Rua João Cachoeira 111, 6 Flats, São Paulo, SP, 04535-010",6.0,0.0,0.0,0.0351,HTMX11,2021,230.96
Tryp Paulista,"632,70 m2","Rua Haddok Lobo 294, 21 Flats, São Paulo, SP, 01414-000",21.0,0.0,0.0,0.0203,HTMX11,2021,632.7
Intercity Premium Ibirapuera,"266,00 m2","Av. Ibirapuera 2577, 4 Flats, São Paulo, SP, 04029-200",4.0,0.0,0.0,0.016399999999999998,HTMX11,2021,266.0
Estanplaza Ibirapuera,"399,50 m2","Av. Jandira 501, 13 Flats, São Paulo, SP, 04080-001",13.0,0.0,0.0,0.0086,HTMX11,2021,399.5
Comfort Nova Paulista,"94.656,00 m2","Rua Vergueiro 2740, 1 Flat, São Paulo, SP, 04102-001",1.0,0.0,0.0,0.0043,HTMX11,2021,94656.0
Estanplaza International,"1.112,74 m2","Rua Fernandes Moreira 1293, 40 Flats, São Paulo, SP, 04716-003",40.0,0.0,0.0,0.0,HTMX11,2021,1112.74
Double Tree by Hilton,"101,50 m2","Rua Manuel Guedes 320, 2 Flats, São Paulo, SP, 0456-070",2.0,0.0,0.0,0.0,HTMX11,2021,101.5
Estanplaza Berrini,"578,52 m2","Av. Eng. Luís Carlos Berrini 853, 20 flats, São Paulo, SP, 04571-000",20.0,0.0,0.0,0.0,HTMX11,2021,578.52
Gran Estanplaza,"885,18 m2","Rua Arizona 1517, 51 Flats, São Paulo, SP, 04567-010",51.0,0.0,0.0,0.0,HTMX11,2021,885.18
Intercity Nações Unidas,"422,09 m2","Rua Fernandes Moreira 1371, 10 Flats, São Paulo, SP, 04716-003",10.0,0.0,0.0,0.0,HTMX11,2021,422.09
Estanplaza Nações Unidas,"199,91 m2","Rua Guararapes 1889, 5 Flats, São Paulo, SP, 04561-004",5.0,0.0,0.0,0.0,HTMX11,2021,199.91
Wyndham Berrini,"261,27 m2","Rua Heinrich Hertz 14, 9 Flats, São Paulo, SP, 04575-000",9.0,0.0,0.0,0.0,HTMX11,2021,261.27
Tryp Iguatemi,"259,02 m2","Rua Iguatemi 150, 9 Flats, São Paulo, SP, 01451-010",9.0,0.0,0.0,0.0,HTMX11,2021,259.02
Tryp Berrini,"197,47 m2","Rua Quintana 963, 6 Flats, São Paulo, SP, 04569-011",1.0,0.0,0.0,0.0,HTMX11,2021,197.47
Ibis São Paulo Paulista,"141,60 m2","Av. Paulista 2355, 5 Flats, São Paulo, SP, 01311-300",5.0,0.0,0.0,0.0,HTMX11,2021,141.6
Nobile Paulista Prime,"273,40 m2","Alameda Campinas 540, 10 Flats, São Paulo, SP, 01404-000",10.0,0.0,0.0,0.0,HTMX11,2021,273.4
Itaim São Paulo By Atlantica,"456,00 m2","R. Manuel Guedes 320, 3 Flats, São Paulo, SP, 04536-070",3.0,0.0,0.0,0.0,HTMX11,2021,456.0
Ibis São Paulo Morumbi,"1.008,00 m2","Av Roque Petroni Jr. 801, 56 Flats, São Paulo, SP, 04707-055",56.0,0.0,0.0,0.0759,HTMX11,2020,1008.0
Estanplaza Funchal,"790,37 m2","R. Funchal 281, 25 Flats, São Paulo, SP, 04551-060",25.0,0.0,0.0,0.044000000000000004,HTMX11,2020,790.37
Itaim São Paulo By Atlantica,"456,00 m2","R. Manuel Guedes 320, 3 Flats, São Paulo, SP, 04536-070",3.0,0.0,0.0,0.0029,HTMX11,2020,456.0
Staybridge Suites São Paulo,"2.261.697,00 m2","Rua Bandeira Paulista 555, 61 Flats, São Paulo, SP, 04532-011",61.0,0.0,0.0,0.0,HTMX11,2020,2261697.0
Ibis Styles Faria Lima,"1.360,86 m2","Rua Tavares Cabral 61, 74 Flats, São Paulo, SP, 54223-030",74.0,0.0,0.0,0.0,HTMX11,2020,1360.86
Estanplaza International,"1.112,74 m2","Rua Fernandes Moreira 1293, 40 Flats, São Paulo, SP, 04716-003",40.0,0.0,0.0,0.0,HTMX11,2020,1112.74
Estanplaza Berrini,"578,52 m2","Av. Eng. Luís Carlos Berrini 853, 20 flats, São Paulo, SP, 04571-000",20.0,0.0,0.0,0.0,HTMX11,2020,578.52
Intercity Paulista,"632,70 m2","Rua Haddok Lobo 294, 21 Flats, São Paulo, SP, 01414-000",21.0,0.0,0.0,0.0,HTMX11,2020,632.7
Gran Estanplaza,"885,18 m2","Rua Arizona 1517, 51 Flats, São Paulo, SP, 04567-010",51.0,0.0,0.0,0.0,HTMX11,2020,885.18
Intercity Nações Unidas,"422,09 m2","Rua Fernandes Moreira 1371, 10 Flats, São Paulo, SP, 04716-003",9.0,0.0,0.0,0.0,HTMX11,2020,422.09
Estanplaza Ibirapuera,"399,50 m2","Av. Jandira 501, 13 Flats, São Paulo, SP, 04080-001",13.0,0.0,0.0,0.0,HTMX11,2020,399.5
Estanplaza Nações Unidas,"199,91 m2","Rua Guararapes 1889, 5 Flats, São Paulo, SP, 04561-004",5.0,0.0,0.0,0.0,HTMX11,2020,199.91
Ibis Budget Jardins,"262,98 m2","Av. Nove de Julho 3957, 10 Flats, São Paulo, SP, 01407-000",10.0,0.0,0.0,0.0,HTMX11,2020,262.98
Intercity Premium Ibirapuera,"266,00 m2","Av. Ibirapuera 2577, 4 Flats, São Paulo, SP, 04029-200",4.0,0.0,0.0,0.0,HTMX11,2020,266.0
Wyndham Berrini,"261,27 m2","Rua Heinrich Hertz 14, 9 Flats, São Paulo, SP, 04575-000",9.0,0.0,0.0,0.0,HTMX11,2020,261.27
Tryp Iguatemi,"259,02 m2","Rua Iguatemi 150, 9 Flats, São Paulo, SP, 01451-010",9.0,0.0,0.0,0.0,HTMX11,2020,259.02
Park Inn by Radisson Berrini,"197,47 m2","Rua Quintana 963, 6 Flats, São Paulo, SP, 04569-011",6.0,0.0,0.0,0.0,HTMX11,2020,197.47
Ibis Budget Paulista,"203,52 m2","Rua da Consolação 2303, 11 Flats, São Paulo, SP, 01301-100",11.0,0.0,0.0,0.0,HTMX11,2020,203.52
Blue Tree Faria Lima,"354,26 m2","Av. Briga Faria Lima 3989, 8 Flats, São Paulo, SP, 04538-133",8.0,0.0,0.0,0.0,HTMX11,2020,354.26
Ibis São Paulo Paulista,"141,60 m2","Av. Paulista 2355, 5 Flats, São Paulo, SP, 01311-300",5.0,0.0,0.0,0.0,HTMX11,2020,141.6
Meliá Jardim Europa,"230,96 m2","Rua João Cachoeira 111, 6 Flats, São Paulo, SP, 04535-010",5.0,0.0,0.0,0.0,HTMX11,2020,230.96
Comfort Nova Paulista,"94.656,00 m2","Rua Vergueiro 2740, 1 Flat, São Paulo, SP, 04102-001",1.0,0.0,0.0,0.0,HTMX11,2020,94656.0
Nobile Paulista Prime,"273,40 m2","Alameda Campinas 540, 10 Flats, São Paulo, SP, 01404-000",10.0,0.0,0.0,0.0,HTMX11,2020,273.4
Ibis Styles Faria Lima,"1.360,86 m2","Rua Tavares Cabral 61, 74 Flats, São Paulo, SP, 54223-030",75.0,0.0,0.0,0.1399,HTMX11,2019,1360.86
Staybridge Suites São Paulo,"3.472,05 m2","Rua Bandeira Paulista 555, 61 Flats, São Paulo, SP, 04532-011",61.0,0.0,0.0,0.1242,HTMX11,2019,3472.05
Gran Estanplaza,"885,18 m2","Rua Arizona 1517, 51 Flats, São Paulo, SP, 04567-010",51.0,0.0,0.0,0.1219,HTMX11,2019,885.18
Estanplaza International,"1.112,74 m2","Rua Fernandes Moreira 1293, 40 Flats, São Paulo, SP, 04716-003",40.0,0.0,0.0,0.0582,HTMX11,2019,1112.74
Estanplaza Funchal,"790,37 m2","R. Funchal 281, 25 Flats, São Paulo, SP, 04551-060",25.0,0.0,0.0,0.0461,HTMX11,2019,790.37
Estanplaza Berrini,"578,52 m2","Av. Eng. Luís Carlos Berrini 853, 20 flats, São Paulo, SP, 04571-000",20.0,0.0,0.0,0.0245,HTMX11,2019,578.52
Blue Tree Faria Lima,"354,26 m2","Av. Briga Faria Lima 3989, 9 Flats, São Paulo, SP, 04538-133",10.0,0.0,0.0,0.020499999999999997,HTMX11,2019,354.26
Meliá Jardim Europa,"230,96 m2","Rua João Cachoeira 111, 6 Flats, São Paulo, SP, 04535-010",6.0,0.0,0.0,0.019799999999999998,HTMX11,2019,230.96
Tryp Iguatemi,"259,02 m2","Rua Iguatemi 150, 9 Flats, São Paulo, SP, 01451-010",9.0,0.0,0.0,0.0194,HTMX11,2019,259.02
Intercity Nações Unidas,"422,09 m2","Rua Fernandes Moreira 1371, 10 Flats, São Paulo, SP, 04716-003",11.0,0.0,0.0,0.0168,HTMX11,2019,422.09
Ibis Budget Paulista,"203,52 m2","Rua da Consolação 2303, 11 Flats, São Paulo, SP, 01301-100",11.0,0.0,0.0,0.0166,HTMX11,2019,203.52
Tryp Paulista,"632,70 m2","Rua Haddok Lobo 294, 21 Flats, São Paulo, SP, 01414-000",21.0,0.0,0.0,0.0155,HTMX11,2019,632.7
Estanplaza Ibirapuera,"399,50 m2","Av. Jandira 501, 13 Flats, São Paulo, SP, 04080-001",13.0,0.0,0.0,0.0147,HTMX11,2019,399.5
Ibis Budget Jardins,"262,98 m2","Av. Nove de Julho 3957, 10 Flats, São Paulo, SP, 01407-000",10.0,0.0,0.0,0.0128,HTMX11,2019,262.98
Wyndham Berrini,"261,27 m2","Rua Heinrich Hertz 14, 9 Flats, São Paulo, SP, 04575-000",9.0,0.0,0.0,0.01,HTMX11,2019,261.27
Ibis São Paulo Paulista,"141,60 m2","Av. Paulista 2355, 5 Flats, São Paulo, SP, 01311-300",5.0,0.0,0.0,0.0091,HTMX11,2019,141.6
Nobile Paulista Prime,"273,40 m2","Alameda Campinas 540, 10 Flats, São Paulo, SP, 01404-000",10.0,0.0,0.0,0.0083,HTMX11,2019,273.4
Estanplaza Nações Unidas,"199,91 m2","Rua Guararapes 1889, 5 Flats, São Paulo, SP, 04561-004",5.0,0.0,0.0,0.004699999999999999,HTMX11,2019,199.91
Intercity Premium Ibirapuera,"266,00 m2","Av. Ibirapuera 2577, 4 Flats, São Paulo, SP, 04029-200",4.0,0.0,0.0,0.0036,HTMX11,2019,266.0
Comfort Nova Paulista,"47,33 m2","Rua Vergueiro 2740, 1 Flat, São Paulo, SP, 04102-001",1.0,0.0,0.0,0.0031,HTMX11,2019,47.33
Itaim São Paulo By Atlantica,"456,00 m2","R. Manuel Guedes 320, 3 Flats, São Paulo, SP, 04536-070",3.0,0.0,0.0,0.0025,HTMX11,2019,456.0
Tryp Berrini,"197,47 m2","Rua Quintana 963, 6 Flats, São Paulo, SP, 04569-011",1.0,0.0,0.0,0.0,HTMX11,2019,197.47
Staybridge Suites São Paulo,"3.472,05 m2","Rua Bandeira Paulista 555, 61 Flats, São Paulo, SP, 04532-011",61.0,0.0,0.0,0.17859999999999998,HTMX11,2018,3472.05
Gran Estanplaza,"885,18 m2","Rua Arizona 1517, 49 Flats, São Paulo, SP, 04567-010",49.0,0.0,0.0,0.1387,HTMX11,2018,885.18
Ibis Styles Faria Lima,"1.360,86 m2","Rua Tavares Cabral 61, 74 Flats, São Paulo, SP, 54223-030",74.0,0.0,0.0,0.1091,HTMX11,2018,1360.86
Estanplaza Funchal,"790,37 m2","R. Funchal 281, 27 Flats, São Paulo, SP, 04551-060",27.0,0.0,0.0,0.0929,HTMX11,2018,790.37
Estanplaza International,"1.112,74 m2","Rua Fernandes Moreira 1293, 40 Flats, São Paulo, SP, 04716-003",40.0,0.0,0.0,0.0697,HTMX11,2018,1112.74
Tryp Paulista,"632,70 m2","Rua Haddok Lobo 294, 21 Flats, São Paulo, SP, 01414-000",21.0,0.0,0.0,0.0394,HTMX11,2018,632.7
Tryp Iguatemi,"259,02 m2","Rua Iguatemi 150, 9 Flats, São Paulo, SP, 01451-010",9.0,0.0,0.0,0.0364,HTMX11,2018,259.02
Wyndham Berrini,"261,27 m2","Rua Heinrich Hertz 14, 9 Flats, São Paulo, SP, 04575-000",9.0,0.0,0.0,0.0344,HTMX11,2018,261.27
Blue Tree Faria Lima,"354,26 m2","Av. Briga Faria Lima 3989, 11 Flats, São Paulo, SP, 04538-133",11.0,0.0,0.0,0.0319,HTMX11,2018,354.26
Nobile Paulista Prime,"273,40 m2","Alameda Campinas 540, 10 Flats, São Paulo, SP, 01404-000",10.0,0.0,0.0,0.0318,HTMX11,2018,273.4
Ibis Budget Paulista,"203,52 m2","Rua da Consolação 2303, 12 Flats, São Paulo, SP, 01301-100",12.0,0.0,0.0,0.0318,HTMX11,2018,203.52
Intercity Nações Unidas,"422,09 m2","Rua Fernandes Moreira 1371, 12 Flats, São Paulo, SP, 04716-003",12.0,0.0,0.0,0.0302,HTMX11,2018,422.09
Estanplaza Berrini,"578,52 m2","Av. Eng. Luís Carlos Berrini 853, 20 flats, São Paulo, SP, 04571-000",20.0,0.0,0.0,0.028399999999999998,HTMX11,2018,578.52
Meliá Jardim Europa,"230,96 m2","Rua João Cachoeira 111, 6 Flats, São Paulo, SP, 04535-010",6.0,0.0,0.0,0.024300000000000002,HTMX11,2018,230.96
Ibis São Paulo Paulista,"141,60 m2","Av. Paulista 2355, 5 Flats, São Paulo, SP, 01311-300",5.0,0.0,0.0,0.0209,HTMX11,2018,141.6
Ibis Budget Jardins,"262,98 m2","Av. Nove de Julho 3957, 10 Flats, São Paulo, SP, 01407-000",10.0,0.0,0.0,0.0208,HTMX11,2018,262.98
Estanplaza Ibirapuera,"399,50 m2","Av. Jandira 501, 13 Flats, São Paulo, SP, 04080-001",13.0,0.0,0.0,0.0167,HTMX11,2018,399.5
Tryp Berrini,"197,47 m2","Rua Quintana 963, 7 Flats, São Paulo, SP, 04569-011",7.0,0.0,0.0,0.0102,HTMX11,2018,197.47
Intercity Premium Ibirapuera,"266,00 m2","Av. Ibirapuera 2577, 10 Flats, São Paulo, SP, 04029-200",10.0,0.0,0.0,0.0070999999999999995,HTMX11,2018,266.0
Estanplaza Nações Unidas,"199,91 m2","Rua Guararapes 1889, 5 Flats, São Paulo, SP, 04561-004",5.0,0.0,0.0,0.0064,HTMX11,2018,199.91
Intercity Premium Berrini,"83,09 m2","Rua Alcides Lourenço da Rocha 136, 3 Flats, São Paulo, SP, 04571-110",3.0,0.0,0.0,0.005600000000000001,HTMX11,2018,83.09
Tryp Itaim,"180,13 m2","Rua Manoel Guedes 320, 3 Flats, São Paulo, SP,  04536-070",3.0,0.0,0.0,0.0051,HTMX11,2018,180.13
Comfort Nova Paulista,"47,33 m2","Rua Vergueiro 2740, 1 Flat, São Paulo, SP, 04102-001",1.0,0.0,0.0,0.003,HTMX11,2018,47.33
Gran Estanplaza,"885,18 m2","Rua Arizona 1517, 49 Flats, São Paulo, SP, 04567-010",49.0,0.0,0.0,0.0897,HTMX11,2017,885.18
Staybridge Suites São Paulo,"2.261,70 m2","Rua Bandeira Paulista 555, 61 Flats, São Paulo, SP, 04532-011",61.0,0.0,0.0,0.0866,HTMX11,2017,2261.7
Ibis Styles Faria Lima,"1.360,86 m2","Rua Tavares Cabral 61, 74 Flats, São Paulo, SP, 54223-030",74.0,0.0,0.0,0.07730000000000001,HTMX11,2017,1360.86
Estanplaza Funchal,"790,37 m2","R. Funchal 281, 27 Flats, São Paulo, SP, 04551-060",27.0,0.0,0.0,0.0611,HTMX11,2017,790.37
Ibis Budget Jardins,"262,98 m2","Av. Nove de Julho 3957, 19 Flats, São Paulo, SP, 01407-000",16.0,0.0,0.0,0.051500000000000004,HTMX11,2017,262.98
Estanplaza International,"1.112,74 m2","Rua Fernandes Moreira 1293, 38 Flats, São Paulo, SP, 04716-003",38.0,0.0,0.0,0.0338,HTMX11,2017,1112.74
Blue Tree Faria Lima,"354,26 m2","Av. Briga Faria Lima 3989, 13 Flats, São Paulo, SP, 04538-133",13.0,0.0,0.0,0.0305,HTMX11,2017,354.26
Tryp Paulista,"632,70 m2","Rua Haddok Lobo 294, 21 Flats, São Paulo, SP, 01414-000",21.0,0.0,0.0,0.024900000000000002,HTMX11,2017,632.7
Ibis Budget Paulista,"203,52 m2","Rua da Consolação 2303, 13 Flats, São Paulo, SP, 01301-100",12.0,0.0,0.0,0.0212,HTMX11,2017,203.52
Estanplaza Berrini,"578,52 m2","Av. Eng. Luís Carlos Berrini 853, 19 flats, São Paulo, SP, 04571-000",19.0,0.0,0.0,0.0168,HTMX11,2017,578.52
Meliá Jardim Europa,"230,96 m2","Rua João Cachoeira 111, 7 Flats, São Paulo, SP, 04535-010",7.0,0.0,0.0,0.015700000000000002,HTMX11,2017,230.96
Intercity Nações Unidas,"422,09 m2","Rua Fernandes Moreira 1371, 15 Flats, São Paulo, SP, 04716-003",15.0,0.0,0.0,0.015700000000000002,HTMX11,2017,422.09
Tryp Iguatemi,"259,02 m2","Rua Iguatemi 150, 9 Flats, São Paulo, SP, 01451-010",9.0,0.0,0.0,0.0146,HTMX11,2017,259.02
Ibis São Paulo Paulista,"141,60 m2","Av. Paulista 2355, 6 Flats, São Paulo, SP, 01311-300",6.0,0.0,0.0,0.0125,HTMX11,2017,141.6
Estanplaza Ibirapuera,"399,50 m2","Av. Jandira 501, 13 Flats, São Paulo, SP, 04080-001",13.0,0.0,0.0,0.011000000000000001,HTMX11,2017,399.5
Nobile Paulista Prime,"273,40 m2","Alameda Campinas 540, 10 Flats, São Paulo, SP, 01404-000",10.0,0.0,0.0,0.0098,HTMX11,2017,273.4
Wyndham Berrini,"261,27 m2","Rua Heinrich Hertz 14, 9 Flats, São Paulo, SP, 04575-000",9.0,0.0,0.0,0.009399999999999999,HTMX11,2017,261.27
Tryp Berrini,"197,47 m2","Rua Quintana 963, 7 Flats, São Paulo, SP, 04569-011",7.0,0.0,0.0,0.0089,HTMX11,2017,197.47
Intercity Premium Berrini,"83,09 m2","Rua Alcides Lourenço da Rocha 136, 3 Flats, São Paulo, SP, 04571-110",3.0,0.0,0.0,0.0046,HTMX11,2017,83.09
Intercity Premium Ibirapuera,"266,00 m2","Av. Ibirapuera 2577, 10 Flats, São Paulo, SP, 04029-200",10.0,0.0,0.0,0.0045000000000000005,HTMX11,2017,266.0
Tryp Itaim,"180,13 m2","Rua Manoel Guedes 320, 3 Flats, São Paulo, SP,  04536-070",3.0,0.0,0.0,0.0043,HTMX11,2017,180.13
Estanplaza Nações Unidas,"199,91 m2","Rua Guararapes 1889, 5 Flats, São Paulo, SP, 04561-004",5.0,0.0,0.0,0.0039000000000000003,HTMX11,2017,199.91
Ibis Congonhas,"49,96 m2","Rua Baronesa de Bela Vista 801, 2 Flats, São Paulo, SP, 04612-002",1.0,0.0,0.0,0.0033,HTMX11,2017,49.96
Comfort Nova Paulista,"94,66 m2","Rua Vergueiro 2740, 1 Flat, São Paulo, SP, 04102-001",1.0,0.0,0.0,0.0016,HTMX11,2017,94.66
Hospital Unimed Sul Capixaba,"73.270,00 m2","Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES",1.0,0.0,0.0,0.9908,HUSC11,2024,73270.0
Hospital Unimed Sul Capixaba,"73.270,00 m2","Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES",1.0,0.0,0.0,0.9879000000000001,HUSC11,2023,73270.0
Hospital Unimed Sul Capixaba,"73.270,00 m2","Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES",1.0,0.0,0.0,0.9891,HUSC11,2022,73270.0
Hospital Unimed Sul Capixaba,"73.270,00 m2","Rodovia Cachoeiro – Safra BR 482 – KM 05, Bairro Fazenda União - Cachoeiro de Itapemirim/ES",1.0,0.0,0.0,0.9934999999999999,HUSC11,2021,73270.0
Hospital Unimed Sul Capixaba,"73.270,00 m2","Rodovia Cachoeiro – Safra BR 482 – KM 05, Bairro Fazenda União - Cachoeiro de Itapemirim/ES",1.0,0.0,0.0,0.9868000000000001,HUSC11,2020,73270.0
Hospital Unimed Sul Capixaba,"73.270,00 m2","Rodovia Cachoeiro – Safra BR 482 – KM 05, Bairro Fazenda União - Cachoeiro de Itapemirim/ES",1.0,0.0,0.0,0.0,HUSC11,2019,73270.0
HESA 134,"1.518,16 m2",LANDSCAPE ECOVILLE,5.0,0.0,0.0,0.0,IDFI11,2024,1518.16
HESA 182,"263,55 m2",FACCES JARDINS (LORENA),1.0,0.0,0.0,0.0,IDFI11,2024,263.55
HESA 68,"61,07 m2",SPAZIO VITA VILA GUILHERME,1.0,0.0,0.0,0.0,IDFI11,2023,61.07
HESA 157,"1.239,99 m2",RESIDENCIAL HELBOR PRAÇAS IPOEMA,7.0,0.0,0.0,0.0,IDFI11,2023,1239.99
HESA 170,"0,00 m2",PATTEO BOSQUE MAIA,2.0,0.0,0.0,0.0,IDFI11,2023,0.0
HESA 182,"263,55 m2",FACCES JARDINS (LORENA),1.0,0.0,0.0,0.0,IDFI11,2023,263.55
HESA 134,"4.955,72 m2",LANDSCAPE ECOVILLE,10.0,0.0,0.0,0.0,IDFI11,2023,4955.72
Vhouse Faria Lima,"7.214,00 m2","Av. Eusébio Matoso, 218 - Pinheiros, São Paulo - SP",103.0,0.08,0.0,0.8928,JFLL11,2023,7214.0
VO699,"7.274,00 m2","Av. Dr. Cardoso de Melo, 699, Vila Olímpia, São Paulo – SP",131.0,0.1,0.0,0.1072,JFLL11,2023,7274.0
Vhouse Faria Lima,"7.214,00 m2","Av. Eusébio Matoso, 218 - Pinheiros, São Paulo - SP",103.0,0.28,0.0,0.8928,JFLL11,2022,7214.0
VO699,"7.274,00 m2","Av. Dr. Cardoso de Melo, 699, Vila Olímpia, São Paulo – SP",131.0,0.5,0.0,0.1072,JFLL11,2022,7274.0
Vhouse Faria Lima,"7.214,00 m2","Av. Eusébio Matoso, 218 - Pinheiros, São Paulo - SP",103.0,0.28,0.0,0.8928,JFLL11,2021,7214.0
VO699,"7.274,00 m2","Av. Dr. Cardoso de Melo, 699, Vila Olímpia, São Paulo – SP",131.0,0.5,0.0,0.1072,JFLL11,2021,7274.0
Ed. Tower Bridge Corporate,"56.447,68 m2","Av. Jornalista Roberto Marinho, 85, Cidade Monções, Sao Paulo - SP",76.0,0.06,0.0,0.4603,JSRE11,2024,56447.68
Ed. Paulista,"26.206,20 m2","Av. Paulista, 2064, Bela Vista, São Paulo - SP",22.0,0.08,0.0,0.18530000000000002,JSRE11,2024,26206.2
Ed. Nações Unidas Torre III,"15.867,00 m2","Rua Eugênio de Medeiros, 303, Pinheiros, São Paulo - SP",24.0,0.0,0.0,0.15539999999999998,JSRE11,2024,15867.0
Torre Ebony,"11.346,42 m2","Av. Das Nações Unidas, 14171, São Paulo - SP",66.0,0.09,0.0,0.0833,JSRE11,2024,11346.42
Torre Marble,"11.351,26 m2","Av. Das Nações Unidas, 14171, São Paulo - SP",66.0,0.29,0.0,0.0803,JSRE11,2024,11351.26
Ed. Praia de Botafogo,"717,00 m2","Praia de Botafogo, 440, Botafogo, Rio de Janeiro - RJ",2.0,0.0,0.0,0.0049,JSRE11,2024,717.0
Ed. Tower Bridge Corporate,"56.447,68 m2","Av. Jornalista Roberto Marinho, 85, Cidade Monções, Sao Paulo - SP",76.0,0.07,0.0,0.41659999999999997,JSRE11,2023,56447.68
Ed. Paulista,"26.206,20 m2","Av. Paulista, 2064, Bela Vista, São Paulo - SP",22.0,0.0,0.0,0.161,JSRE11,2023,26206.2
Ed. Nações Unidas Torre III,"15.867,00 m2","Rua Eugênio de Medeiros, 303, Pinheiros, São Paulo - SP",24.0,0.0,0.0,0.1377,JSRE11,2023,15867.0
Torre Marble,"11.351,26 m2","Av. Das Nações Unidas, 14171, São Paulo - SP",66.0,0.29,0.0,0.07,JSRE11,2023,11351.26
Torre Ebony,"11.346,42 m2","Av. Das Nações Unidas, 14171, São Paulo - SP",66.0,0.1,0.0,0.061399999999999996,JSRE11,2023,11346.42
Ed. Praia de Botafogo,"717,00 m2","Praia de Botafogo, 440, Botafogo, Rio de Janeiro - RJ",2.0,0.0,0.0,0.0045000000000000005,JSRE11,2023,717.0
Ed. Tower Bridge Corporate,"56.447,68 m2","Av. Jornalista Roberto Marinho, 85, Cidade Monções, Sao Paulo - SP",76.0,0.07,0.0,0.4829,JSRE11,2022,56447.68
Ed. Nações Unidas Torre III,"15.867,00 m2","Rua Eugênio de Medeiros, 303, Pinheiros, São Paulo - SP",24.0,0.0,0.0,0.1573,JSRE11,2022,15867.0
Ed. Paulista,"26.206,20 m2","Av. Paulista, 2064, Bela Vista, São Paulo - SP",22.0,0.05,0.0,0.1467,JSRE11,2022,26206.2
Torre Marble,"11.351,26 m2","Av. Das Nações Unidas, 14171, São Paulo - SP",66.0,0.33,0.0,0.07730000000000001,JSRE11,2022,11351.26
Torre Ebony,"11.346,42 m2","Av. Das Nações Unidas, 14171, São Paulo - SP",66.0,0.17,0.0,0.0653,JSRE11,2022,11346.42
Ed. Praia de Botafogo,"717,00 m2","Praia de Botafogo, 440, Botafogo, Rio de Janeiro - RJ",2.0,0.0,0.0,0.0053,JSRE11,2022,717.0
Ed. Tower Bridge Corporate,"56.447,68 m2","Av. Jornalista Roberto Marinho, 85, Cidade Monções, Sao Paulo - SP",76.0,0.1,0.0,0.4335,JSRE11,2021,56447.68
