Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário
OUFF11,3T2021,"0,19%","1,88%","15,18%",0%,224,"0,88","147,27 M","1,8 M",8.837,"81,17",0%,"129,16 M","176,08 K"
OUFF11,3T2022,"0,19%","2,71%","15,74%",0%,336,"0,83","147,19 M","1,8 M",8.452,"81,12",0%,"121,76 M","275,87 K"
OUFF11,3T2023,"0,25%","2,30%","13,19%",0%,216,"0,94","138,71 M","1,8 M",7.773,"76,45",0%,"129,78 M","180,98 K"
OUFF11,4T2020,"0,03%","7,70%","13,99%",0%,152,"0,92","163,16 M","1,8 M",5.267,"89,93",0%,"149,77 M","238,51 K"
OUFF11,4T2021,"0,30%","0,81%","15,45%",0%,322,"0,89","147,82 M","1,8 M",8.889,"81,47",0%,"131,09 M","220,61 K"
OUFF11,4T2022,"0,19%","1,35%","16,66%",0%,476,"0,83","137,71 M","1,8 M",8.390,"75,90",0%,"114,07 M","238,90 K"
OUFF11,4T2023,"0,29%","1,06%","12,87%",0%,282,"0,95","135,44 M","1,8 M",7.678,"74,65",0%,"128,80 M","208,77 K"
OUJP11,1T2017,"0,14%","101,26%","0,00%",0%,0,"0,00","64,78 M","637,6 K",427,"101,60",0%,"0,00","0,00"
OUJP11,1T2018,"0,32%","15,57%","16,07%",0%,23,"1,03","73,06 M","720,0 K",461,"101,47",0%,"75,24 M","103,05 K"
OUJP11,1T2019,"0,33%","1,59%","16,41%",0%,136,"1,06","74,55 M","720,0 K",384,"103,55",0%,"79,20 M","209,76 K"
OUJP11,1T2020,"0,31%","0,64%","17,51%",0%,654,"0,90","196,20 M","1,9 M",13.090,"102,19",0%,"176,60 M","788,95 K"
OUJP11,1T2021,"0,31%","5,80%","13,36%",0%,1.390,"1,03","237,25 M","2,3 M",19.168,"103,89",0%,"243,85 M","1,17 M"
OUJP11,1T2022,"0,26%","8,66%","21,17%",0%,1.352,"0,91","331,46 M","3,3 M",21.807,"101,91",0%,"301,07 M","611,97 K"
OUJP11,1T2023,"0,34%","7,84%","19,83%",0%,1.983,"0,93","324,68 M","3,3 M",28.060,"99,83",0%,"302,76 M","948,29 K"
OUJP11,1T2024,"0,28%","6,74%","13,76%",0%,1.919,"0,99","319,14 M","3,3 M",30.029,"98,13",0%,"314,83 M","785,75 K"
OUJP11,2T2017,"0,08%","17,95%","5,15%",0%,1,"1,07","72,60 M","720,0 K",498,"100,83",0%,"77,40 M","17,46 K"
OUJP11,2T2018,"0,33%","11,46%","15,13%",0%,19,"0,98","73,75 M","720,0 K",443,"102,43",0%,"72,36 M","86,00 K"
OUJP11,2T2019,"0,25%","31,29%","16,87%",0%,166,"1,06","119,01 M","1,1 M",352,"104,47",0%,"126,44 M","352,91 K"
OUJP11,2T2020,"0,26%","20,21%","15,11%",0%,618,"1,10","230,86 M","2,3 M",14.167,"101,03",0%,"253,64 M","582,68 K"
OUJP11,2T2021,"0,30%","17,01%","17,25%",0%,1.894,"0,95","335,82 M","3,3 M",21.214,"103,25",0%,"317,76 M","886,93 K"
OUJP11,2T2022,"0,29%","6,39%","18,38%",0%,1.377,"0,95","329,29 M","3,3 M",22.630,"101,25",0%,"314,12 M","759,16 K"
OUJP11,2T2023,"0,30%","7,46%","16,84%",0%,1.707,"1,04","321,01 M","3,3 M",28.763,"98,70",0%,"333,21 M","731,47 K"
OUJP11,2T2024,"0,29%","10,74%","14,00%",0%,1.937,"0,86","319,19 M","3,3 M",30.002,"98,14",0%,"274,18 M","801,72 K"
OUJP11,3T2017,"0,33%","22,06%","8,82%",0%,4,"0,98","72,62 M","720,0 K",489,"100,86",0%,"71,29 M","36,66 K"
OUJP11,3T2018,"0,33%","8,72%","15,07%",0%,28,"0,93","75,11 M","720,0 K",423,"104,32",0%,"69,84 M","74,25 K"
OUJP11,3T2019,"0,30%","32,93%","19,55%",0%,287,"1,04","196,29 M","1,9 M",8.542,"102,24",0%,"204,67 M","671,44 K"
OUJP11,3T2020,"0,32%","10,99%","13,89%",0%,1.058,"1,01","232,84 M","2,3 M",16.903,"101,96",0%,"234,56 M","885,60 K"
OUJP11,3T2021,"0,27%","15,64%","20,39%",0%,1.795,"0,86","335,73 M","3,3 M",20.818,"103,23",0%,"287,19 M","833,42 K"
OUJP11,3T2022,"0,29%","4,70%","19,43%",0%,1.149,"0,96","328,05 M","3,3 M",23.884,"100,86",0%,"313,99 M","686,36 K"
OUJP11,3T2023,"0,31%","6,08%","16,08%",0%,1.442,"1,01","321,78 M","3,3 M",29.384,"98,94",0%,"325,66 M","589,69 K"
OUJP11,4T2017,"0,32%","5,03%","12,82%",0%,14,"0,99","72,86 M","720,0 K",473,"101,20",0%,"72,36 M","134,10 K"
OUJP11,4T2018,"0,33%","5,85%","14,08%",0%,51,"0,98","75,50 M","720,0 K",396,"104,86",0%,"74,04 M","167,52 K"
OUJP11,4T2019,"0,33%","4,99%","17,11%",0%,681,"1,15","197,09 M","1,9 M",11.180,"102,65",0%,"226,56 M","970,29 K"
OUJP11,4T2021,"0,26%","6,01%","19,67%",0%,1.043,"0,90","331,03 M","3,3 M",21.138,"101,78",0%,"299,22 M","578,13 K"
OUJP11,4T2022,"0,30%","1,90%","19,24%",0%,1.556,"0,99","324,89 M","3,3 M",25.611,"99,89",0%,"321,66 M","739,50 K"
OUJP11,4T2023,"0,28%","9,16%","15,01%",0%,1.778,"1,00","322,23 M","3,3 M",29.451,"99,07",0%,"320,65 M","610,38 K"
OULG11,1T2020,"0,33%","1,95%","0,00%",0%,0,"0,00","239,75 M","2,5 M",2.612,"96,62",0%,"0,00","0,00"
OULG11,1T2021,"0,08%","6,09%","12,66%",0%,274,"0,77","232,81 M","2,5 M",6.674,"93,83",0%,"179,89 M","277,21 K"
OULG11,1T2022,"0,18%","2,43%","13,94%",0%,390,"0,60","182,73 M","2,5 M",6.420,"73,64",50%,"110,02 M","164,33 K"
OULG11,1T2024,"0,34%","3,62%","13,98%",0%,419,"0,45","155,41 M","2,5 M",5.096,"62,63",0%,"69,75 M","102,65 K"
OULG11,2T2020,"0,75%","4,78%","2,64%",0%,161,"1,03","239,74 M","2,5 M",3.018,"96,62",0%,"248,13 M","325,67 K"
OULG11,2T2021,"0,17%","5,67%","12,35%",0%,344,"0,73","230,73 M","2,5 M",6.940,"92,99",50%,"169,03 M","202,26 K"
OULG11,2T2022,"0,72%","8,89%","11,41%",0%,551,"0,58","181,29 M","2,5 M",5.908,"73,06",0%,"104,46 M","117,83 K"
OULG11,2T2023,"0,41%","2,22%","6,95%",0%,231,"0,61","167,32 M","2,5 M",5.025,"67,43",0%,"101,93 M","60,60 K"
OULG11,2T2024,"0,34%","5,70%","9,46%",0%,172,"0,44","159,18 M","2,5 M",4.721,"64,15",0%,"70,79 M","67,68 K"
OULG11,3T2020,"0,38%","5,39%","5,54%",0%,226,"0,95","239,25 M","2,5 M",4.261,"96,42",0%,"227,91 M","381,91 K"
OULG11,3T2021,"0,24%","2,12%","12,24%",0%,361,"0,68","230,51 M","2,5 M",6.930,"92,90",50%,"156,94 M","161,06 K"
OULG11,3T2022,"0,45%","4,38%","6,55%",0%,206,"0,64","181,11 M","2,5 M",5.599,"72,99",0%,"116,62 M","108,26 K"
OULG11,3T2023,"0,36%","2,11%","9,98%",0%,275,"0,60","168,45 M","2,5 M",5.090,"67,89",0%,"101,43 M","158,19 K"
OULG11,4T2020,"0,49%","5,53%","8,89%",0%,323,"0,88","232,83 M","2,5 M",5.646,"93,84",0%,"204,90 M","412,69 K"
OULG11,4T2021,"0,41%","2,75%","12,36%",0%,237,"0,78","183,18 M","2,5 M",6.688,"73,82",50%,"143,42 M","101,78 K"
OULG11,4T2022,"0,24%","2,26%","3,64%",0%,235,"0,65","166,01 M","2,5 M",5.299,"66,91",0%,"107,44 M","84,36 K"
OULG11,4T2023,"0,51%","1,96%","15,17%",0%,460,"0,53","151,39 M","2,5 M",5.264,"61,01",0%,"80,22 M","249,43 K"
OURE11,1T2021,"0,48%","7,88%","4,36%",0%,114,"0,87","82,84 M","831,8 K",3.509,"99,58",0%,"72,41 M","144,49 K"
OURE11,1T2022,"0,57%","20,34%","23,35%",0%,148,"0,88","99,76 M","1,1 M",4.902,"92,62",0%,"87,56 M","158,34 K"
OURE11,1T2024,"0,28%","0,68%","15,31%",0%,250,"0,78","99,61 M","1,1 M",6.365,"92,48",0%,"78,06 M","190,28 K"
OURE11,2T2021,"1,11%","11,38%","8,45%",0%,140,"0,88","81,67 M","831,8 K",3.739,"98,17",0%,"72,00 M","123,27 K"
OURE11,2T2022,"0,00%","5,89%","23,99%",0%,133,"0,86","99,33 M","1,1 M",4.961,"92,22",0%,"85,83 M","123,42 K"
OURE11,2T2023,"1,30%","6,37%","18,13%",0%,168,"0,87","99,20 M","1,1 M",6.097,"92,10",0%,"86,17 M","113,67 K"
OURE11,2T2024,"0,33%","7,64%","13,73%",0%,470,"0,83","99,04 M","1,1 M",6.245,"91,95",0%,"82,41 M","410,48 K"
OURE11,3T2021,"0,66%","10,81%","12,68%",0%,126,"0,89","83,31 M","865,2 K",4.266,"96,29",0%,"73,93 M","94,20 K"
OURE11,3T2022,"0,33%","5,25%","24,01%",0%,169,"0,86","101,59 M","1,1 M",5.361,"94,32",0%,"87,69 M","142,52 K"
OURE11,3T2023,"0,35%","2,33%","17,29%",0%,164,"0,82","99,36 M","1,1 M",6.348,"92,25",0%,"81,97 M","136,02 K"
OURE11,4T2021,"1,07%","21,68%","22,03%",0%,131,"0,93","100,36 M","1,1 M",4.431,"93,18",0%,"93,49 M","143,36 K"
OURE11,4T2022,"0,33%","1,10%","19,01%",0%,123,"0,88","98,05 M","1,1 M",5.595,"91,03",0%,"86,69 M","122,06 K"
OURE11,4T2023,"0,32%","0,92%","16,12%",0%,175,"0,80","99,37 M","1,1 M",6.265,"92,26",0%,"79,65 M","114,86 K"
PABY11,1T2017,"0,07%","0,09%","0,00%",0%,0,"0,12","184,36 M","758,4 K",159,"243,09",0%,"21,91 M","786,00"
PABY11,1T2018,"0,05%","0,04%","0,00%",0%,2,"0,10","181,33 M","758,4 K",183,"239,10",0%,"17,46 M","417,00"
PABY11,1T2019,"0,08%","0,03%","0,00%",0%,11,"0,09","189,19 M","758,4 K",317,"249,46",0%,"16,68 M","2,82 K"
PABY11,1T2020,"-16,70%","-5,60%","0,00%",0%,23,"-7,16","-1,26 M","758,4 K",475,"-1,66",0%,"9,02 M","7,82 K"
PABY11,1T2021,"-3,74%","-6,01%","0,00%",0%,5,"-1,86","-5,35 M","758,4 K",445,"-7,06",0%,"9,94 M","1,37 K"
PABY11,1T2022,"-1,44%","-6,28%","0,00%",0%,5,"-0,67","-9,09 M","758,4 K",439,"-11,99",0%,"6,07 M","1,13 K"
PABY11,1T2023,"-1,18%","-4,42%","0,00%",0%,26,"-0,68","-12,90 M","758,4 K",667,"-17,01",0%,"8,72 M","3,30 K"
PABY11,1T2024,"-0,54%","-6,51%","0,00%",0%,19,"-0,64","-17,01 M","758,4 K",577,"-22,43",0%,"10,97 M","5,77 K"
PABY11,2T2017,"0,05%","0,06%","0,00%",0%,0,"0,11","179,00 M","758,4 K",163,"236,02",0%,"18,96 M","193,00"
PABY11,2T2018,"0,06%","0,08%","0,00%",0%,1,"0,10","186,02 M","758,4 K",182,"245,28",0%,"18,92 M","733,00"
PABY11,2T2019,"0,05%","0,03%","0,00%",0%,8,"0,10","191,39 M","758,4 K",329,"252,36",0%,"18,79 M","1,88 K"
PABY11,2T2020,"-8,66%","-12,35%","0,00%",0%,14,"-4,27","-2,43 M","758,4 K",521,"-3,21",0%,"10,38 M","4,26 K"
PABY11,2T2021,"-3,42%","-9,13%","0,00%",0%,7,"-1,53","-6,28 M","758,4 K",447,"-8,28",0%,"9,63 M","2,17 K"
PABY11,2T2022,"-0,77%","-5,57%","0,00%",0%,3,"-0,63","-10,25 M","758,4 K",452,"-13,52",0%,"6,45 M","628,00"
PABY11,2T2023,"-2,17%","-4,02%","0,00%",0%,22,"-0,86","-14,17 M","758,4 K",667,"-18,69",0%,"12,13 M","3,14 K"
PABY11,2T2024,"-1,53%","-3,13%","0,00%",0%,3,"-0,56","-18,21 M","758,4 K",577,"-24,01",0%,"10,23 M","425,00"
PABY11,3T2017,"0,17%","0,08%","0,00%",0%,0,"0,10","177,77 M","758,4 K",167,"234,40",0%,"18,37 M","310,00"
PABY11,3T2018,"0,10%","0,02%","0,00%",0%,0,"0,10","189,48 M","758,4 K",187,"249,84",0%,"18,92 M","51,00"
PABY11,3T2019,"0,08%","0,02%","0,00%",0%,9,"0,10","191,02 M","758,4 K",373,"251,87",0%,"19,34 M","2,39 K"
PABY11,3T2020,"-13,33%","-8,76%","0,00%",0%,9,"-3,38","-3,43 M","758,4 K",502,"-4,52",0%,"11,57 M","2,51 K"
PABY11,3T2021,"-2,16%","-7,76%","0,00%",0%,3,"-1,23","-7,37 M","758,4 K",441,"-9,72",0%,"9,10 M","339,00"
PABY11,3T2022,"0,03%","-5,04%","0,00%",0%,9,"-0,49","-11,32 M","758,4 K",508,"-14,92",0%,"5,54 M","1,66 K"
PABY11,3T2023,"-3,06%","-3,71%","0,00%",0%,15,"-1,14","-15,35 M","758,4 K",667,"-20,24",0%,"17,53 M","2,60 K"
PABY11,4T2017,"0,11%","0,01%","0,00%",0%,0,"0,08","179,71 M","758,4 K",166,"236,96",0%,"15,17 M","632,00"
PABY11,4T2018,"0,08%","0,02%","0,00%",0%,4,"0,08","186,69 M","758,4 K",227,"246,16",0%,"15,47 M","1,11 K"
PABY11,4T2019,"-2,53%","-1,55%","0,00%",0%,9,"-3,52","-5,58 M","758,4 K",386,"-7,36",0%,"19,64 M","2,12 K"
PABY11,4T2020,"-11,77%","-6,63%","0,00%",0%,27,"-2,51","-4,52 M","758,4 K",464,"-5,96",0%,"11,38 M","15,83 K"
PABY11,4T2021,"-2,84%","-6,93%","0,00%",0%,2,"-1,10","-8,25 M","758,4 K",430,"-10,87",0%,"9,09 M","292,00"
PABY11,4T2022,"-0,09%","-4,72%","0,00%",0%,97,"-1,13","-12,08 M","758,4 K",710,"-15,92",0%,"13,65 M","26,23 K"
PABY11,4T2023,"-1,71%","-3,53%","0,00%",0%,10,"-0,82","-16,14 M","758,4 K",667,"-21,28",0%,"13,26 M","1,68 K"
PATC11,1T2019,"0,00%","97,11%","0,00%",0%,0,"0,00","146,71 M","1,5 M",2.130,"100,00",0%,"0,00","0,00"
PATC11,1T2020,"0,19%","50,12%","7,31%",0%,2.247,"0,88","345,11 M","3,5 M",18.682,"99,24",0%,"302,71 M","2,93 M"
PATC11,1T2021,"0,22%","0,70%","6,64%",0%,532,"0,79","301,12 M","3,5 M",14.088,"86,59",23%,"239,25 M","862,38 K"
PATC11,1T2022,"0,23%","1,09%","6,68%",0%,243,"0,79","301,51 M","3,5 M",9.961,"86,71",14%,"239,60 M","390,78 K"
PATC11,1T2023,"0,31%","1,12%","8,06%",0%,248,"0,83","264,08 M","3,5 M",8.002,"75,94",3%,"220,30 M","241,57 K"
PATC11,1T2024,"1,00%","0,32%","19,79%",0%,319,"0,91","142,74 M","3,5 M",8.458,"41,05",0%,"130,06 M","352,00 K"
PATC11,2T2019,"3,14%","59,05%","1,22%",0%,146,"1,02","146,64 M","1,5 M",4.467,"97,63",0%,"150,19 M","420,96 K"
PATC11,2T2020,"0,28%","48,03%","6,67%",0%,665,"0,93","346,67 M","3,5 M",17.256,"99,69",0%,"323,02 M","829,77 K"
PATC11,2T2022,"0,26%","0,98%","6,74%",0%,267,"0,78","302,49 M","3,5 M",9.175,"86,99",14%,"235,46 M","460,39 K"
PATC11,2T2023,"1,56%","1,32%","7,19%",0%,210,"0,98","261,99 M","3,5 M",7.457,"75,34",10%,"257,26 M","1,53 M"
PATC11,2T2024,"0,86%","0,65%","17,91%",0%,210,"0,88","142,80 M","3,5 M",7.704,"41,06",0%,"125,19 M","261,94 K"
PATC11,3T2019,"0,24%","48,08%","2,66%",0%,402,"1,06","144,28 M","1,5 M",8.650,"96,06",0%,"152,61 M","1,02 M"
PATC11,3T2020,"0,28%","6,05%","6,64%",0%,704,"0,89","346,53 M","3,5 M",16.067,"99,65",0%,"306,71 M","901,70 K"
PATC11,3T2021,"0,18%","1,28%","7,48%",0%,481,"0,74","297,46 M","3,5 M",11.926,"85,54",14%,"220,05 M","319,80 K"
PATC11,3T2022,"0,35%","11,36%","7,06%",0%,262,"0,88","297,91 M","3,5 M",8.755,"85,67",3%,"263,59 M","538,30 K"
PATC11,3T2023,"-0,67%","8,04%","6,12%",0%,393,"0,96","266,87 M","3,5 M",7.127,"76,74",13%,"255,59 M","892,47 K"
PATC11,4T2019,"0,22%","97,79%","3,00%",0%,1.060,"1,49","145,54 M","1,5 M",16.960,"96,90",0%,"217,05 M","2,13 M"
PATC11,4T2022,"0,41%","4,89%","7,97%",0%,460,"0,89","265,63 M","3,5 M",8.405,"76,39",3%,"236,47 M","1,08 M"
PATL11,1T2021,"0,21%","2,44%","5,68%",0%,1.637,"0,94","482,49 M","5,0 M",10.300,"96,66",19%,"454,88 M","1,44 M"
PATL11,1T2022,"0,26%","0,90%","6,88%",0%,1.851,"0,76","489,61 M","5,0 M",17.862,"98,09",0%,"372,82 M","1,14 M"
PATL11,1T2024,"0,24%","1,25%","10,84%",0%,1.410,"0,70","491,09 M","5,0 M",25.086,"98,39",0%,"344,42 M","664,87 K"
PATL11,2T2021,"0,18%","2,35%","7,04%",0%,2.762,"0,87","477,67 M","5,0 M",12.060,"95,70",19%,"416,29 M","1,59 M"
PATL11,2T2022,"0,33%","0,83%","8,40%",0%,2.678,"0,79","489,27 M","5,0 M",19.809,"98,02",0%,"385,35 M","1,35 M"
PATL11,2T2023,"0,24%","0,91%","10,47%",0%,2.164,"0,77","491,56 M","5,0 M",24.022,"98,48",0%,"377,51 M","702,26 K"
PATL11,2T2024,"0,32%","1,16%","11,94%",0%,1.743,"0,62","490,28 M","5,0 M",25.812,"98,22",0%,"304,18 M","613,49 K"
PATL11,3T2022,"0,40%","0,75%","10,07%",0%,2.730,"0,86","489,62 M","5,0 M",23.020,"98,09",0%,"419,29 M","1,08 M"
PATL11,3T2023,"0,29%","1,55%","10,66%",0%,1.714,"0,74","492,56 M","5,0 M",24.526,"98,68",0%,"365,23 M","623,51 K"
PATL11,4T2021,"0,23%","1,01%","6,91%",0%,1.766,"0,76","489,60 M","5,0 M",14.011,"98,09",9%,"374,07 M","977,36 K"
PATL11,4T2022,"0,31%","0,80%","11,82%",0%,2.075,"0,72","489,75 M","5,0 M",23.983,"98,12",0%,"351,05 M","738,47 K"
PATL11,4T2023,"0,49%","1,55%","11,10%",0%,2.053,"0,70","491,68 M","5,0 M",24.489,"98,50",0%,"344,42 M","601,38 K"
PEMA11,1T2021,"0,12%","1,80%","0,00%",0%,10,"0,99","55,96 M","552,0 K",37,"101,37",0%,"55,20 M","22,30 K"
PEMA11,1T2022,"0,22%","0,87%","52,41%",0%,13,"0,66","43,13 M","552,0 K",249,"78,14",0%,"28,33 M","10,03 K"
PEMA11,1T2023,"0,12%","0,68%","21,60%",0%,5,"0,55","42,13 M","552,0 K",380,"76,32",0%,"23,25 M","1,26 K"
PEMA11,1T2024,"0,12%","0,94%","20,08%",0%,3,"0,57","38,83 M","552,0 K",369,"70,35",0%,"22,15 M","616,00"
PEMA11,2T2021,"0,13%","3,36%","7,91%",0%,2,"0,89","54,29 M","552,0 K",68,"98,34",0%,"48,58 M","343,13 K"
PEMA11,2T2022,"0,13%","0,96%","52,60%",0%,6,"0,57","42,79 M","552,0 K",264,"77,52",0%,"24,29 M","2,50 K"
PEMA11,2T2023,"0,12%","2,06%","23,14%",0%,6,"0,60","40,63 M","552,0 K",390,"73,61",0%,"24,34 M","1,08 K"
PEMA11,2T2024,"0,11%","1,36%","16,14%",0%,2,"0,54","37,68 M","552,0 K",350,"68,27",0%,"20,53 M","310,00"
PEMA11,3T2021,"0,08%","0,70%","12,47%",0%,5,"0,90","50,04 M","552,0 K",91,"90,64",0%,"45,25 M","20,32 K"
PEMA11,3T2022,"0,12%","1,09%","37,54%",0%,11,"0,80","41,94 M","552,0 K",380,"75,97",0%,"33,45 M","7,45 K"
PEMA11,3T2023,"0,11%","1,11%","19,14%",0%,8,"0,60","39,78 M","552,0 K",373,"72,06",0%,"23,92 M","1,48 K"
PEMA11,4T2021,"0,12%","2,71%","25,04%",0%,4,"0,86","47,40 M","552,0 K",133,"85,87",0%,"40,84 M","2,59 K"
PEMA11,4T2022,"0,12%","0,73%","32,58%",0%,6,"0,69","42,14 M","552,0 K",389,"76,33",0%,"29,26 M","3,14 K"
PEMA11,4T2023,"0,14%","0,77%","17,33%",0%,4,"0,66","39,33 M","552,0 K",380,"71,25",0%,"25,94 M","1,03 K"
PLCA11,1T2023,"0,25%","17,94%","11,26%",0%,39,"0,97","53,02 M","557,0 K",1.524,"95,19",0%,"51,68 M","45,51 K"
PLCA11,1T2024,"0,35%","13,72%","16,62%",0%,144,"0,86","52,68 M","557,0 K",2.375,"94,57",0%,"45,40 M","76,66 K"
PLCA11,2T2023,"0,61%","16,98%","15,12%",0%,107,"0,98","52,86 M","557,0 K",1.732,"94,90",0%,"51,77 M","80,68 K"
PLCA11,2T2024,"0,70%","19,11%","15,96%",0%,119,"0,82","52,59 M","557,0 K",2.481,"94,41",0%,"43,25 M","103,89 K"
PLCA11,3T2022,"0,05%","52,83%","2,59%",0%,34,"1,04","52,99 M","557,0 K",1.457,"95,13",0%,"55,10 M","40,49 K"
PLCA11,3T2023,"0,42%","17,62%","16,93%",0%,74,"0,94","52,83 M","557,0 K",1.875,"94,85",0%,"49,82 M","43,08 K"
PLCA11,4T2022,"0,22%","14,86%","6,87%",0%,43,"1,01","52,96 M","557,0 K",1.492,"95,08",0%,"53,47 M","60,98 K"
PLCA11,4T2023,"0,77%","20,97%","17,10%",0%,123,"0,90","52,73 M","557,0 K",2.167,"94,66",0%,"47,29 M","109,86 K"
PLCR11,1T2020,"0,31%","53,30%","2,65%",0%,101,"0,78","202,56 M","2,1 M",4.154,"96,04",0%,"158,19 M","456,07 K"
PLCR11,1T2023,"0,29%","11,93%","18,33%",0%,557,"0,91","193,37 M","2,1 M",14.047,"91,68",0%,"176,79 M","333,95 K"
PLCR11,1T2024,"0,29%","10,86%","12,46%",0%,607,"0,99","193,86 M","2,1 M",15.863,"91,91",0%,"191,93 M","333,12 K"
PLCR11,2T2020,"0,62%","25,42%","3,89%",0%,432,"0,88","202,11 M","2,1 M",4.010,"95,83",0%,"178,22 M","291,07 K"
PLCR11,2T2021,"0,62%","10,31%","13,36%",0%,1.151,"0,97","203,69 M","2,1 M",7.201,"96,57",0%,"196,64 M","698,19 K"
PLCR11,2T2023,"0,51%","12,32%","16,58%",0%,683,"0,93","196,18 M","2,1 M",15.315,"93,01",0%,"183,18 M","428,74 K"
PLCR11,3T2020,"0,24%","14,93%","6,27%",0%,591,"0,86","203,64 M","2,1 M",3.646,"96,55",0%,"175,06 M","704,45 K"
PLCR11,3T2021,"0,31%","12,95%","15,85%",0%,932,"0,96","196,93 M","2,1 M",8.877,"93,37",0%,"189,80 M","528,36 K"
PLCR11,3T2022,"0,29%","9,35%","19,05%",0%,730,"0,94","194,13 M","2,1 M",12.207,"92,04",0%,"182,13 M","383,44 K"
PLCR11,3T2023,"0,33%","11,63%","14,38%",0%,825,"1,01","193,58 M","2,1 M",16.866,"91,78",0%,"196,05 M","564,53 K"
PLCR11,4T2020,"0,56%","5,22%","8,13%",0%,613,"0,96","205,09 M","2,1 M",3.867,"97,24",0%,"197,21 M","750,21 K"
PLCR11,4T2022,"0,62%","15,00%","18,87%",0%,587,"0,94","191,28 M","2,1 M",13.073,"90,69",0%,"179,28 M","415,27 K"
PLCR11,4T2023,"0,33%","10,99%","13,77%",0%,650,"0,97","195,00 M","2,1 M",17.063,"92,45",0%,"188,37 M","369,18 K"
PLRI11,1T2017,"-0,34%","1,55%","6,60%",0%,7,"0,98","111,55 M","954,3 K",395,"116,89",0%,"109,74 M","51,90 K"
PLRI11,1T2018,"0,25%","2,16%","39,79%",0%,8,"0,84","89,34 M","954,3 K",460,"93,62",0%,"74,87 M","19,63 K"
PLRI11,1T2019,"0,27%","1,23%","16,89%",0%,22,"0,85","73,40 M","954,3 K",662,"76,92",0%,"62,27 M","30,41 K"
PLRI11,1T2020,"0,31%","1,37%","12,88%",0%,16,"0,67","66,71 M","954,3 K",724,"69,91",0%,"44,64 M","18,04 K"
PLRI11,1T2021,"0,34%","1,45%","10,09%",0%,16,"0,83","52,81 M","954,3 K",807,"55,34",0%,"43,90 M","14,71 K"
PLRI11,1T2022,"2,82%","2,77%","16,11%",0%,14,"1,09","37,82 M","954,3 K",863,"39,63",0%,"41,04 M","10,68 K"
PLRI11,1T2023,"0,53%","1,48%","13,07%",0%,6,"0,68","30,02 M","954,3 K",775,"31,46",0%,"20,43 M","2,58 K"
PLRI11,1T2024,"0,47%","0,72%","7,30%",0%,3,"0,51","26,83 M","954,3 K",680,"28,11",0%,"13,56 M","839,00"
PLRI11,2T2017,"0,91%","8,78%","10,83%",0%,5,"1,06","100,40 M","954,3 K",382,"105,21",0%,"106,40 M","63,98 K"
PLRI11,2T2018,"0,36%","3,18%","36,40%",0%,17,"0,95","83,06 M","954,3 K",599,"87,03",0%,"78,92 M","37,62 K"
PLRI11,2T2019,"0,31%","2,77%","14,54%",0%,8,"0,87","71,63 M","954,3 K",668,"75,06",0%,"62,40 M","8,88 K"
PLRI11,2T2020,"0,37%","1,21%","13,70%",0%,15,"0,62","59,67 M","954,3 K",781,"62,53",0%,"37,28 M","12,60 K"
PLRI11,2T2021,"0,38%","4,23%","9,97%",0%,20,"0,93","48,98 M","954,3 K",788,"51,32",0%,"45,79 M","12,44 K"
PLRI11,2T2023,"0,57%","1,24%","11,41%",0%,7,"0,62","29,96 M","954,3 K",739,"31,39",0%,"18,57 M","7,25 K"
PLRI11,2T2024,"4,05%","1,22%","5,27%",0%,2,"0,60","25,66 M","954,3 K",638,"26,89",0%,"15,35 M","2,73 K"
PLRI11,3T2017,"0,31%","6,01%","29,07%",0%,5,"1,08","99,39 M","954,3 K",416,"104,15",0%,"106,88 M","15,61 K"
PLRI11,3T2018,"0,29%","5,05%","17,12%",0%,16,"0,96","79,21 M","954,3 K",669,"83,00",0%,"76,25 M","41,76 K"
PLRI11,3T2019,"0,36%","2,26%","12,13%",0%,13,"0,90","67,97 M","954,3 K",740,"71,22",0%,"61,47 M","47,88 K"
PLRI11,3T2020,"0,44%","2,51%","9,42%",0%,21,"0,70","56,06 M","954,3 K",806,"58,75",0%,"39,32 M","23,15 K"
PLRI11,3T2021,"0,53%","2,48%","10,46%",0%,15,"0,96","46,70 M","954,3 K",784,"48,93",0%,"45,00 M","6,46 K"
PLRI11,3T2022,"0,51%","5,73%","22,61%",0%,8,"0,81","32,04 M","954,3 K",817,"33,57",0%,"25,91 M","5,20 K"
PLRI11,3T2023,"0,54%","1,81%","10,48%",0%,5,"0,62","27,65 M","954,3 K",711,"28,98",0%,"17,18 M","6,54 K"
PLRI11,4T2017,"0,31%","3,17%","37,77%",0%,6,"0,96","92,26 M","954,3 K",418,"96,68",0%,"88,72 M","8,98 K"
PLRI11,4T2018,"0,31%","2,39%","16,34%",0%,13,"0,98","76,68 M","954,3 K",662,"80,35",0%,"74,90 M","16,26 K"
PLRI11,4T2019,"0,31%","1,37%","10,73%",0%,17,"0,86","66,78 M","954,3 K",773,"69,97",0%,"57,16 M","51,13 K"
PLRI11,4T2020,"1,02%","2,97%","9,61%",0%,18,"0,78","56,65 M","954,3 K",811,"59,36",0%,"44,03 M","17,82 K"
