Ticker,Title,Endereço,Bairro,Cidade,Área Bruta Locável
GZIT11,Shopping Morumbi Town,Av. Giovanni Gronchi 5.930,,Av. Giovanni Gronchi 5.930 - SP,"31.460,00 m2"
GZIT11,INTERNACIONAL SHOPPING,Rodovia Presidente Dutra,Porto da Igreja,Guarulhos - SP,"77.361,00 m2"
GZIT11,Shopping Light,Rua Coronel Xavier de Toledo,República,São Paulo - SP,"18.688,83 m2"
GZIT11,Shopping Morumbi Town,Avenida Giovanni Gronchi,Vila Andrade,São Paulo - SP,"33.935,13 m2"
GZIT11,Mais Shopping,Rua Amador Bueno,Santo Amaro,São Paulo - SP,"22.867,00 m2"
HAAA11,Edifício WT Morumbi,Avenida das Nações Unidas,,São Paulo - SP,"11.761,45 m2"
HAAA11,Edifício Thera Corporate,Avenida Engenheiro Luís Carlos Berrini,Itaim Bibi,São Paulo - SP,"10.586,16 m2"
HBCR11,"PREDIO COMERCIAL DECATHLON GOIANIA, GOIAS",Avenida I Quadra B37a,Jardim Goiás,Goiânia - GO,"8.241,00 m2"
HBCR11,"PREDIO COMERCIAL DECATHLON JOINVILLE, SANTA CATARINA",Rua Quinze de Novembro,Glória,Joinville - SC,"2.345,11 m2"
HBCR11,"PREDIO COMERCIAL DECATHLON RAPOSO TAVARES, SÃO PAULO, SP",AC da Raposo Tavares,Rio Pequeno,São Paulo - SP,"4.249,00 m2"
HBCR11,"PREDIO COMERCIAL DECATHLON CAMPINAS, SÃO PAULO",Avenida Adhemar Ferreira da Silva,,Campinas - SP,"5.582,44 m2"
HBCR11,IMÓVEL CAUCAIA,Rodovia BR-222,Tabapuã,Caucaia - CE,"43.367,94 m2"
HBRH11,Barra Private,Avenida Armando Lombardi,Barra da Tijuca,Rio de Janeiro - RJ,"6.706,00 m2"
HBRH11,The Cittyplex Osasco,Avenida Domingos Odália Filho,Industrial Autonomistas,Osasco - SP,"5.679,90 m2"
HBRH11,"Neolink Office, Mal & Stay",Avenida Ayrton Senna,Barra da Tijuca,Rio de Janeiro - RJ,"5.556,40 m2"
HBRH11,Condomínio Helbor Trilogy Home & Offices,Avenida Pereira Barreto,,São Bernardo do Campo - SP,"11.099,00 m2"
HBRH11,One Eleven,Rua Cidade de Bagdá,Jabaquara,São Paulo - SP,"4.112,11 m2"
HCRI11,Instituto de Espec Pediatricas de SP - Hospital da Crianca,Rua das Perobas,Jabaquara,São Paulo - SP,"5.518,20 m2"
HCST11,HCST São Paulo,Rua Monte Caseros,Butantã,São Paulo - SP,"1,00 m2"
HGBL11,Centro Logístico e Industrial Salto,Rodovia Eng. Ermênio de Oliveira Penteado,Distrito Industrial,Salto - SP,"31.400,00 m2"
HGBS11,"Shopping Praça da Moça - 23,06%",Rua Manoel da Nóbrega,Centro,Diadema - SP,"30.127,77 m2"
HGBS11,Shopping Villa Lobos - 15%,Avenida das Nações Unidas,Alto de Pinheiros,São Paulo - SP,"28.202,58 m2"
HGBS11,Suzano Shopping - 15%,Rua Sete de Setembro,Suzano,Suzano - SP,"25.029,22 m2"
HGBS11,I Fashion Outlet - 49%,Rua Rio Branco,Liberdade,Novo Hamburgo - RS,"20.048,27 m2"
HGBS11,Shopping Jardim Sul - 40%,Avenida Giovanni Gronchi,Vila Andrade,São Paulo - SP,"28.739,03 m2"
HGBS11,Tivoli Shopping - 59%,Avenida Santa Bárbara,Vila Mollon IV,Santa Bárbara d'Oeste - SP,"25.821,00 m2"
HGBS11,"Shopping Center Penha - 87,5628%",Rua Doutor João Ribeiro,Penha de Franca,São Paulo - SP,"29.769,48 m2"
HGBS11,São Bernardo Plaza Shopping - 35%,Avenida Rotary,Ferrazópolis,São Bernardo do Campo - SP,"42.899,03 m2"
HGBS11,Santana Parque Shopping - 15%,Rua Conselheiro Moreira de Barros,,São Paulo - SP,"26.659,05 m2"
HGBS11,"Franca Shopping - 0,3673897836%",Avenida Rio Negro,Franca,Franca - SP,"18.737,90 m2"
HGBS11,"Goiabeiras Shopping - 53,99%",Avenida José Monteiro de Figueiredo,Duque de Caxias,Cuiabá - MT,"26.319,51 m2"
HGBS11,Mooca Plaza Shopping - 20%,Rua Capitão Pacheco e Chaves,Móoca,São Paulo - SP,"42.069,64 m2"
HGBS11,Shopping West Plaza - 70%,Avenida Francisco Matarazzo,Barra Funda,São Paulo - SP,"36.780,77 m2"
HGBS11,Capim Dourado Shopping - 60%,Q. 107 Norte Avenida NS 5,,Q. 107 Norte Avenida NS 5 - TO,"38.824,25 m2"
HGBS11,Boulevard Shopping Bauru - 65%,Rua Marcondes Salgado,Chácara das Flores,Bauru - SP,"34.501,00 m2"
HGIC11,EDIFICIO BELVEDERE,Avenida Doutor Celso Maeda,Itumbiara,Itumbiara - GO,"1.066,91 m2"
HGIC11,EDIFICIO BELLA VISTA,Avenida Jk,,Avenida Jk - 425,"4.785,60 m2"
HGJH11,Edifício Platinum,Rua Jerônimo da Veiga,Itaim Bibi,São Paulo - SP,"2.398,00 m2"
HGJH11,Edifício Metropolitan,Rua Amauri,Itaim Bibi,São Paulo - SP,"10.215,55 m2"
HGLG11,HGLG Betim BTS - Meli,Rua da Harmonia – Parque Industrial de Betim,Parque das Indústrias,Betim - MG,"95.730,00 m2"
HGLG11,HGLG Campo Grande,Estrada do Pedregoso,Campo Grande,Rio de Janeiro - RJ,"16.532,00 m2"
HGLG11,HGLG Vinhedo,Avenida das Indústrias,,Vinhedo - SP,"132.352,72 m2"
HGLG11,HGLG Itupeva,Estrada Joaquim Bueno Neto,,Itupeva - SP,"58.828,00 m2"
HGLG11,HGLG Blumenau,Rua Iguaçú,Itoupava Seca,Blumenau - SC,"65.824,77 m2"
HGLG11,Torino,Rua Jardim do Seridó,Jardim Teresópolis,Betim - MG,"66.040,00 m2"
HGLG11,Master Labs,Avenida Guido Caloi,,São Paulo - SP,"14.337,00 m2"
HGLG11,Condomínio SJC,Rua Ambrózio Molina,Eugênio de Melo,São José dos Campos - SP,"69.466,04 m2"
HGLG11,HGLG CONE 06,PE-060,Santo Inácio,Cabo de Santo Agostinho - PE,"15.732,38 m2"
HGLG11,Tech Town,SP-101,,Hortolândia - SP,"7.885,00 m2"
HGLG11,HGLG São Carlos,Rodovia Eng. Thales de Lorena Peixoto Jr.,,São Carlos - SP,"79.642,19 m2"
HGLG11,HGLG Washington Luiz,Avenida SN 1,Parque Duque,Duque de Caxias - RJ,"48.042,00 m2"
HGLG11,HGLG Extrema,Estrada José Geraldo Aparecido,,Extrema - MG,"34.100,63 m2"
HGLG11,HGLG Rio Claro,Avenida Brasil,Jardim América,Rio Claro - SP,"11.491,64 m2"
HGLG11,HGLG Monte Mor,Rua Tobias Bueno de Oliveira,Monte Mor,Monte Mor - SP,"24.696,38 m2"
HGLG11,HGLG Itupeva,Estrada Joaquim Bueno Neto,,Itupeva - SP,"90.000,00 m2"
HGLG11,HGLG Louveira,Rua Atílio Biscuola,Louveira,Louveira - SP,"55.201,51 m2"
HGLG11,HGLG Betim,Avenida Parque B,,Betim - MG,"62.587,38 m2"
HGLG11,DCB - Distribuition Center Barueri,Avenida Piracema,Tamboré,Barueri - SP,"90.484,02 m2"
HGLG11,HGLG Itapevi,Rodovia Presidente Castello Branco,,Itapevi - SP,"34.286,00 m2"
HGLG11,CLE - Centro Logístico Embu,Rua José Semião Rodrigues Agostinho,Água Espraiada,Embu das Artes - SP,"66.521,25 m2"
HGLG11,DCC - Distribuition Center Cajamar,Rodovia Anhanguera,,Cajamar - SP,"102.708,28 m2"
HGLG11,DCR - Distribuition Center Rodoanel,Avenida Hélio Ossamu Daikuara,Jardim Vista Alegre,Embu das Artes - SP,"77.587,20 m2"
HGLG11,HGLG Ribeirão Preto,Rodovia Anhanguera,,Ribeirão Preto - SP,"59.874,70 m2"
HGLG11,Syslog,Parque Duque,Parque Duque,Duque de Caxias - RJ,"27.946,44 m2"
HGPO11,Edifício Metropolitan,Rua Amauri,Itaim Bibi,São Paulo - SP,"10.215,55 m2"
HGPO11,Edifício Platinum,Rua Jerônimo da Veiga,Itaim Bibi,São Paulo - SP,"2.398,00 m2"
HGRE11,LIQ Alegria,Rua Alegria,,Rua Alegria - São Paulo,"19.049,00 m2"
HGRE11,Centro Empresarial de São Paulo,Av. Maria Coelho Aguiar,,Av. Maria Coelho Aguiar - SP,"2.844,05 m2"
HGRE11,Antônio das Chagas,Rua Antônio das Chagas,,Rua Antônio das Chagas - São Paulo,"4.258,75 m2"
HGRE11,Centro Empresarial Guaíba,Av. Dolores Alcaraz Caldas,,Av. Dolores Alcaraz Caldas - RS,"10.660,66 m2"
HGRE11,Centro Empresarial Cidade Nova - Teleporto,Av. Presidente Vargas,,Av. Presidente Vargas - RJ,"2.309,86 m2"
HGRE11,Vivo Curitiba,Rua Francisco Nunes,,Rua Francisco Nunes - Curitiba,"7.708,00 m2"
HGRE11,Berrini One,Avenida Eng. Carlos Berrini,,Avenida Eng. Carlos Berrini - SP,"10.793,90 m2"
HGRE11,Totvs,Avenida Braz Leme,,Avenida Braz Leme - SP,"21.100,00 m2"
HGRE11,Sercom Taboão,Rua José Lari e Rua Pedro Mari,,Rua José Lari e Rua Pedro Mari - SP,"16.488,26 m2"
HGRE11,Torre Martiniano,Rua Martiniano de Carvalho,,Rua Martiniano de Carvalho - SP,"17.600,00 m2"
HGRE11,Edifício Paulista Star,Alameda Campinas,,Alameda Campinas - SP,"10.592,91 m2"
HGRE11,Edifício Brasilinterpart,Avenida das Nações Unidas,,Avenida das Nações Unidas - SP,"886,88 m2"
HGRE11,Edifício Jatobá - 50%,Avenida Marcos Penteado Ulhôa Rodrigues,,Avenida Marcos Penteado Ulhôa Rodrigues - SP,"16.341,00 m2"
HGRE11,Edifício Chucri Zaidan,Av Dr Chucri Zaidan,,Av Dr Chucri Zaidan - SP,"21.906,00 m2"
HGRE11,Edifício Roberto Sampaio Ferreira,Rua Flórida,,Rua Flórida - SP,"3.519,90 m2"
HGRE11,Transatlântico,Rua Verbo Divino,,Rua Verbo Divino - SP,"1.578,54 m2"
HGRS11,Edifício Faria Lima,Avenida Rebouças,,São Paulo - SP,"7.068,00 m2"
HGRS11,JML 747,R. José Maria Lisboa,,São Paulo - SP,"2.904,00 m2"
HGRU11,Mineirão João Pessoa,Avenida Santa Catarina,Estados,João Pessoa - PB,"8.508,00 m2"
HGRU11,Sam's Club Morumbi,Avenida Professor Francisco Morato,Morumbi,São Paulo - SP,"24.291,79 m2"
HGRU11,Atacadão São Carlos,Rua Miguel Petroni,,São Carlos - SP,"8.336,00 m2"
HGRU11,Pernambucanas Tatuí,Praça da Matriz,Parisi,Parisi - SP,"2.027,76 m2"
HGRU11,Mineirão Juiz de fora,Avenida Garcia Rodrigues Paes,Industrial,Juiz de Fora - MG,"7.692,00 m2"
HGRU11,Pernambucanas Itapecerica Da Serra,Ladeira Capitão Morais,Itapecerica da Serra,Itapecerica da Serra - SP,"1.450,20 m2"
HGRU11,Sendas Foz do Iguaçu,Avenida Paraná,Vila Residencial A,Foz do Iguaçu - PR,"6.592,00 m2"
HGRU11,Sam's Club Barigui,Rua Ponta Grossa,Portão,Curitiba - PR,"13.565,00 m2"
HGRU11,Pernambucanas Araguari,Rua Rui Barbosa,Centro,Araguari - MG,"1.414,20 m2"
HGRU11,IBMEC - RJ,Avenida Armando Lombardi,Barra da Tijuca,Rio de Janeiro - RJ,"8.040,00 m2"
HGRU11,Estácio Salvador,Rua Xingu,STIEP,Salvador - BA,"32.808,00 m2"
HGRU11,Pernambucanas Itapira,Rua José Bonifácio,Centro,Itapira - SP,"992,09 m2"
HGRU11,Pernambucanas Passos,Rua Presidente Antônio Carlos,Centro,Passos - MG,"985,15 m2"
HGRU11,Pernambucanas Mirandópolis,Rua Nove de Julho,Mirandópolis,Mirandópolis - SP,"641,05 m2"
HGRU11,Pernambucanas Itú,Rua Floriano Peixoto,Centro,Itu - SP,"1.552,11 m2"
HGRU11,Pernambucanas Mauá,Avenida Barão de Mauá,Mauá,Mauá - SP,"1.354,60 m2"
HGRU11,Sam's Club Atuba,Estrada da Ribeira,,Bocaiúva do Sul - PR,"10.131,00 m2"
HGRU11,Mineirão Contagem,Avenida Fernão Dias,Contagem,Contagem - MG,"15.740,00 m2"
HGRU11,Pernambucanas Telêmaco Borba,Avenida Horácio Klabin,Telêmaco Borba,Telêmaco Borba - PR,"1.193,80 m2"
HGRU11,Pernambucanas Pindamonhangaba,Rua Deputado Claro César,Centro,Pindamonhangaba - SP,"1.999,87 m2"
HGRU11,Pernambucanas Sete Quedas,Avenida Mate Laranjeiras,Guaíra,Guaíra - PR,"1.335,17 m2"
HGRU11,Mineirão Uberlândia,Rua Jerci Rodovia Braga,Santa Rosa,Uberlândia - MG,"6.698,00 m2"
HGRU11,Pernambucanas Presidente Epitácio,Avenida Presidente Vargas,Presidente Epitácio,Presidente Epitácio - SP,"871,62 m2"
HGRU11,Pernambucanas Barretos,Rua Vinte,Centro,Barretos - SP,"1.516,87 m2"
HGRU11,Pernambucanas Jundiaí,Rua Barão de Jundiaí,Centro,Jundiaí - SP,"1.505,08 m2"
HGRU11,Pernambucanas Itapeva,Rua Doutor Pinheiro,Centro,Itapeva - SP,"1.958,78 m2"
HGRU11,Atacadão Londrina Cambé,Rodovia Mello Peixoto,Cambé,Cambé - PR,"6.585,00 m2"
HGRU11,Pernambucanas Carapicuíba,Avenida Rui Barbosa,Carapicuíba,Carapicuíba - SP,"1.564,16 m2"
HGRU11,Pernambucanas Poços De Caldas,Rua Assis Figueiredo,Região Urbana Homogênea IX,Poços de Caldas - MG,"3.721,45 m2"
HGRU11,Pernambucanas Ribeirão Preto,Rua General Osório,Setor Central,Ribeirão Preto - SP,"6.305,13 m2"
HGRU11,Pernambucanas Marechal Cândido Rondon,Avenida Rio Grande do Sul,Marechal Cândido Rondon,Marechal Cândido Rondon - PR,"873,84 m2"
HGRU11,Mineirão Natal,Rua Lúcia Viveiros,Neópolis,Natal - RN,"8.613,00 m2"
HGRU11,Sam's Club Granja Viana,Rodovia Raposo Tavares,Granja Viana,Cotia - SP,"24.235,14 m2"
HGRU11,Pernambucanas Marília,Rua São Luiz,Marília,Marília - SP,"760,50 m2"
HGRU11,Pernambucanas Bandeirantes,Avenida Bandeirantes,Bandeirantes,Bandeirantes - PR,"1.068,20 m2"
HGRU11,Sam's Club São José dos Campos,Avenida Cassiano Ricardo,Jardim Alvorada,São José dos Campos - SP,"7.549,23 m2"
HGRU11,Pernambucanas Paranaguá,Rua XV de Novembro,Centro Histórico,Paranaguá - PR,"2.409,94 m2"
HGRU11,Pernambucanas Ituverava,Avenida Dr. José Aníbal Soares de Oliveira,Ituverava,Ituverava - SP,"1.098,62 m2"
HGRU11,Pernambucanas Palmas,Rua Bispo Dom Carlos,Palmas,Palmas - PR,"892,62 m2"
HGRU11,Pernambucanas Amparo,Rua Treze de Maio,Centro,Amparo - SP,"829,51 m2"
HGRU11,Pernambucanas Adamantina,Avenida Rio Branco,Adamantina,Adamantina - SP,"771,23 m2"
HGRU11,Pernambucanas Bh - Centro,Rua São Paulo,Centro,Belo Horizonte - MG,"4.908,68 m2"
HGRU11,Mineirão Uberaba,Avenida Coronel Cacildo Arantes,Uberaba,Uberaba - MG,"7.972,00 m2"
HGRU11,Universidade de Mogi das Cruzes,Avenida Imperatriz Leopoldina,Vila Leopoldina,São Paulo - SP,"23.298,34 m2"
HGRU11,Pernambucanas Cruzeiro,Avenida Jorge Tibiriçá,Cruzeiro,Cruzeiro - SP,"1.724,11 m2"
HGRU11,Pernambucanas Pereira Barreto,Avenida Brasil,Pereira Barreto,Pereira Barreto - SP,"783,46 m2"
HGRU11,Sam's Club Radial Leste,Rua Padre Adelino,Belém,São Paulo - SP,"14.050,62 m2"
HGRU11,Pernambucanas Apiaí,Rua Doutor Gabriel Ribeiro dos Santos,Apiaí,Apiaí - SP,"790,98 m2"
HGRU11,Pernambucanas Machado,Praça Antônio Carlos,Machado,Machado - MG,"1.007,72 m2"
HGRU11,Pernambucanas Capão Bonito,Rua Floriano Peixoto,Centro,Capão Bonito - SP,"718,94 m2"
HGRU11,Pernambucanas Guaíra,Rua Dez,Guaíra,Guaíra - SP,"908,65 m2"
HGRU11,Maxxi Joaquina Ramalho,Avenida Joaquina Ramalho,Vila Guilherme,São Paulo - SP,"29.640,00 m2"
HGRU11,Pernambucanas Carlos De Campos,Rua Sete de Setembro,Piraju,Piraju - SP,"1.058,68 m2"
HGRU11,Pernambucanas Itapetininga,Rua Campos Salles,Centro,Itapetininga - SP,"1.826,11 m2"
HGRU11,Pernambucanas Taquarituba,Rua Nenê Leonel,Taquarituba,Taquarituba - SP,"510,00 m2"
HGRU11,BIG Indianópolis,Avenida Jabaquara,Mirandópolis,São Paulo - SP,"24.345,00 m2"
HGRU11,Pernambucanas Dracena,Avenida Presidente Roosevelt,Dracena,Dracena - SP,"1.216,19 m2"
HGRU11,Pernambucanas Lins,Rua Vinte e Um de Abril,Monte Alto,Monte Alto - SP,"1.196,76 m2"
HGRU11,Pernambucanas Olímpia,Avenida Rui Barbosa,Olímpia,Olímpia - SP,"1.209,95 m2"
HGRU11,Pernambucanas São José Do Rio Pardo,Rua Coronel Alípio Dias,São José do Rio Pardo,São José do Rio Pardo - SP,"1.170,13 m2"
HGRU11,Sam's Club Campinas,Rodovia Dom Pedro I,Parque Imperador,Campinas - SP,"15.776,24 m2"
HGRU11,Pernambucanas Itararé,Rua Amazonas Ribas,Itararé,Itararé - SP,"1.161,17 m2"
HGRU11,Pernambucanas Barra Bonita,Rua Primeiro de Março,Barra Bonita,Barra Bonita - SP,"990,23 m2"
HGRU11,Pernambucanas Itanhaém,Avenida Condessa de Vimieiros,Centro,Itanhaém - SP,"1.462,41 m2"
HGRU11,Ed. Santo Alberto,Rua Quatá,Vila Olímpia,São Paulo - SP,"6.804,80 m2"
HGRU11,Ed. Angelica,Av. Angélica,,Bela Vista - SP,"4.849,00 m2"
HGRU11,Hines Atacadão,Avenida Dom Pedro I,Alto de São Pedro,Taubaté - SP,"21.487,83 m2"
HGRU11,Pernambucanas Ibiporã,Avenida Paraná,Ibiporã,Ibiporã - PR,"988,49 m2"
HILG11,Imóvel Logístico-Cabreúva,Rodovia Dom Gabriel Paulino Bueno Couto,Estação,Salto - SP,"32.451,00 m2"
HLMB11,Dual MedicaL & Business - Unidade 309 - B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"34,33 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 42,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,Dual Medical & Business - unid. 505-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"40,29 m2"
HLMB11,Dual MedicaL & Business - Unidade 310 - B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"35,57 m2"
HLMB11,Dual Medical & Business - unid. 302-B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"34,33 m2"
HLMB11,Dual Medical & Business - unid. 602-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"40,12 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 13,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 51,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"61,95 m2"
HLMB11,Dual Medical & Business - unid. 601-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"41,43 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 12,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,Imóvel em Curitiba - PR,Estrada Velha do Barigui,Cidade Industrial de Curitiba,Curitiba - PR,"8.006,40 m2"
HLMB11,Dual Medical & Business - unid. 610-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"31,52 m2"
HLMB11,Dual Medical & Business - unid. 105-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"40,29 m2"
HLMB11,Dual Medical & Business - unid. 401-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"41,43 m2"
HLMB11,Dual Medical & Business - unid. 301-B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"37,42 m2"
HLMB11,Dual Medical & Business - unid. 702-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"40,12 m2"
HLMB11,Dual Medical & Business - unid. 116-B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"29,66 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 132,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 21,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"61,95 m2"
HLMB11,Dual Medical & Business - unid. 509-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"29,58 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 24,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"61,95 m2"
HLMB11,Dual Medical & Business - unid. 402-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"40,12 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 23,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,Dual Medical & Business - unid. 114-B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"29,37 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 33,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,Dual Medical & Business - unid. 709-A,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"29,58 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 103,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"41,43 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 44,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"61,95 m2"
HLMB11,Imóvel em Betim - MG,Rua Engenheiro Gerhard Ett,Dist. Industrial Paulo Camilo Sul,Betim - MG,"4.833,16 m2"
HLMB11,COND. RESIDENCIAL MY JOY - unid. 31,Rua Francisco Tapajós,Vila Santo Estéfano,São Paulo - SP,"61,95 m2"
HLMB11,Dual Medical & Business - unid. 115-B,Rua José Ernesto dos Santos,Centro,Lauro de Freitas - BA,"29,70 m2"
HLOG11,HLOG Rodovia Miguel Melhado Campos,Rodovia Miguel Melhado Campos,,Rodovia Miguel Melhado Campos - SP,"340.950,18 m2"
HLOG11,Condomínio Citlog Sul de Minas,Rua Citlog,Aeroporto,Varginha - MG,"66.304,15 m2"
HLOG11,Galpão Vila Prudente,Rua Costa Barros,São Lucas,São Paulo - SP,"12.636,66 m2"
HLOG11,Ciltog Viracopos,Rodovia Miguel Melhado Campos,,Itupeva - SP,"138.869,55 m2"
HMOC11,"Shopping Praça da Moça - 23,06%",Rua Manoel da Nóbrega,Centro,Diadema - SP,"29.784,27 m2"
HOFC11,Edifício Morumbi,Avenida Morumbi,,São Paulo - SP,"10.050,29 m2"
HOFC11,Edifício Birmann 20,Avenida das Nações Unidas,,São Paulo - SP,"18.075,85 m2"
HOFC11,Edifício Corporate Alamedas,Alameda Santos,,São Paulo - SP,"2.474,00 m2"
HOFC11,Edifício Rachid Saliba,Rua Bela Cintra,Consolação,São Paulo - SP,"12.358,20 m2"
HPDP11,"Shopping Parque Dom Pedro  - 10,53%",Avenida Guilherme Campos,Barão Geraldo,Campinas - SP,"126.517,62 m2"
HSLG11,GALPÂO MANAUS,Avenida Torquato Tapajós,,Avenida Torquato Tapajós - AM,"109.962,36 m2"
HSLG11,Galpão Logístico Contagem - MG,Rodovia Municipal Vereador Joaquim Costa,Contagem,Contagem - MG,"92.000,00 m2"
HSLG11,Galpão Logístico São José dos Pinhais - PR,Rodoanel Contorno Leste,Costeira,São José dos Pinhais - PR,"74.200,00 m2"
HSLG11,Galpão Logístico Itapevi - SP,Rodovia Coronel Pm. Nelson Tranchesi,,Itapevi - SP,"84.800,00 m2"
HSLG11,Galpão Logístico Arujá - SP,Avenida Comendador Masatoshi Shinmyo,,Arujá - SP,"139.600,00 m2"
HSML11,SHOPPING UBERABA,Avenida Santa Beatriz da Silva,Uberaba,Uberaba - MG,"24.020,83 m2"
HSML11,SHOPPING PARALELA,Avenida Luís Viana,Patamares,Salvador - BA,"56.191,51 m2"
HSML11,SUPER SHOPPING OSASCO,Avenida dos Autonomistas,Industrial Autonomistas,Osasco - SP,"17.984,10 m2"
HSML11,SHOPPING PATIO MACEIO,Avenida Menino Marcelo,Cidade Universitária,Maceió - AL,"41.539,94 m2"
HSML11,SHOPPING GRANJA VIANNA,Rodovia Raposo Tavares,Paisagem Renoir,Cotia - SP,"30.376,61 m2"
HSML11,SHOPPING VIA VERDE,Estrada da Floresta,Floresta Sul,Rio Branco - AC,"28.575,52 m2"
HSML11,SHOPPING METRO TUCURUVI,Rua Paranabi,Tucuruvi,São Paulo - SP,"32.998,06 m2"
HSRE11,Loja - Shopping Curitiba,Cidade de Curitiba,,na Rua Brigadeiro Franco - 2.300,"3.417,00 m2"
HSRE11,Loja - Shopping Norte,Cidade do Rio de Janeiro,,na Avenida Dom Helder Câmara - 5.474,"4.078,91 m2"
HSRE11,Loja - Centro São Luiz,Rua Oswaldo Cruz nºs 298 e 290; Rua Sete de Setembro nºs 615,,e está situado na Cidade de São Luís do Maranhão - Maranhão,"4.875,16 m2"
HSRE11,Loja - Ouvidor,Cidade do Rio de Janeiro,,na Rua do Ouvidor - 186,"5.978,00 m2"
HSRE11,Loja - Centro SP,Cidade de São Paulo,,455 e Rua 24 de Maio - 70/90,"3.622,85 m2"
HSRE11,Loja - Shopping Maceió,Cidade de Maceió,,na Avenida Comendador Gustavo Paiva - 2.990,"4.498,24 m2"
HSRE11,Loja - Shopping Niterói,Cidade de Niterói,,na Rua Quinze de Novembro - 08,"4.650,76 m2"
HSRE11,Loja - Shopping Pátio Belém,Cidade de Belém,,na Travessa Padre Eutíquio - 1.078,"3.364,47 m2"
HSRE11,Loja - Shopping Goiânia,Cidade de Goiânia,,na Avenida T-10 - 1.300,"2.400,00 m2"
HSRE11,Loja - Duque De Caxias,Cidade de Duque de Caxias,,na Praça Pacificador - 39,"2.989,00 m2"
HSRE11,Loja - Shopping Iguatemi,Cidade de Fortaleza,,na Avenida Washington Soares - 85,"2.889,11 m2"
HSRE11,Loja - Recife,Cidade de Recife,,na Avenida Conde da Boa Vista - 484,"6.320,00 m2"
HSRE11,Loja - Centro BH,Cidade de Belo Horizonte,,Rua Goitacazes - 182,"5.932,00 m2"
HSRE11,Loja - Shopping  Iguatemi RJ,Cidade do Rio de Janeiro,,na Rua Barão de São Francisco - 236,"2.299,99 m2"
HSRE11,Loja - Shopping Center Piedade,Cidade de Salvador,,na Avenida Centenário - 2.992,"4.115,52 m2"
HSRE11,Loja - Vitória,Cidade de Vitória,,na Avenida Jerônimo Monteiro - 1.000,"4.186,66 m2"
HSRE11,Loja - Centro E Call Center,Cidade de São Paulo,,455 e Rua 24 de Maio - 70/90,"3.031,91 m2"
HSRE11,Loja - Del Rey BH,Cidade de Belo Horizonte,,Avenida Presidente Carlos Luz - 3.001,"3.355,08 m2"
HSRE11,Loja - Tijuca,Cidade do Rio de Janeiro,,na Rua Conde do Bonfim - 366,"5.649,00 m2"
HSRE11,Loja - Shopping Barra Salvador,Cidade de Salvador,,na Avenida Centenário - 2.992,"2.132,31 m2"
HSRE11,Loja - Copacabana,Cidade do Rio de Janeiro,,na Avenida Nossa Senhora de Copacabana - 749,"5.569,75 m2"
